             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape
  mc.p5.hnu.348.nodk            348        0.12110        0.34800        0.28160        0.00230        0.20289        0.00048        0.87273        0.01985      709.13039     1170.65876       51.58373     1207.00000    1.01430e+02    4.99918e+02    1.01430e+02    8.36349e-06    3.82066e-06    8.24561e-08    3.76680e-08    6.18994e+01    5.87101e-01    1.64259e+02    1.35442e-05    6.18732e-06    5.65008e+01    4.65884e-06    2.12828e-06    2.27083e+02    1.87244e-05    8.55377e-06    3.55955e+01    2.93506e-06    1.34081e-06    2.89900e+02    2.39040e-05    1.09200e-05    2.51303e+01    2.07214e-06    9.46608e-07    1.38925e+02    1.14552e-05    5.23303e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.98162e+02    2.15828e+00    1.37044e+02    3.42610e+01    1.79213e+02    1.28628e+03    2.03934e+01    1.03372e+02
  mc.p5.hnu.349.nodk            349        0.12180        0.34900        0.27991        0.00230        0.20334        0.00048        0.87087        0.01987      707.57181     1165.92778       53.10942     1216.00000    1.03187e+02    5.07454e+02    1.03187e+02    8.48956e-06    3.92119e-06    8.22740e-08    3.80009e-08    6.31390e+01    7.93047e-01    1.68024e+02    1.38240e-05    6.38508e-06    5.76192e+01    4.74056e-06    2.18958e-06    2.31845e+02    1.90748e-05    8.81034e-06    3.63582e+01    2.99133e-06    1.38165e-06    2.95658e+02    2.43250e-05    1.12353e-05    2.56910e+01    2.11370e-06    9.76284e-07    1.54854e+02    1.27404e-05    5.88459e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.09422e+02    5.85493e-02    1.35939e+02    3.39847e+01    1.44394e+02    1.39008e+03    2.25889e+01    1.84149e+02
  mc.p5.hnu.350.nodk            350        0.12250        0.35000        0.27773        0.00230        0.20313        0.00048        0.88782        0.01946      607.16439     1123.94278       46.40624     1217.00000    9.35295e+01    4.60431e+02    9.35295e+01    7.70289e-06    3.59855e-06    8.23578e-08    3.84750e-08    5.72493e+01    1.62547e+00    1.52365e+02    1.25484e-05    5.86224e-06    5.22715e+01    4.30496e-06    2.01115e-06    2.10183e+02    1.73102e-05    8.08680e-06    3.29952e+01    2.71741e-06    1.26949e-06    2.67994e+02    2.20714e-05    1.03111e-05    2.33145e+01    1.92013e-06    8.97026e-07    1.88882e+02    1.55559e-05    7.26725e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.32683e+02    5.44085e-02    1.26325e+02    3.15812e+01    6.19379e+01    1.14658e+03    2.28929e+01    3.14814e+01
  mc.p5.hnu.351.nodk            351        0.12320        0.35100        0.27429        0.00230        0.20236        0.00048        0.87013        0.02077      701.88019     1110.06740       50.07127     1199.00000    9.91396e+01    4.89921e+02    9.91396e+01    8.19626e-06    3.87436e-06    8.26739e-08    3.90798e-08    6.01432e+01    1.47868e+00    1.59968e+02    1.32251e-05    6.25150e-06    5.47978e+01    4.53035e-06    2.14149e-06    2.20788e+02    1.82534e-05    8.62835e-06    3.45792e+01    2.85879e-06    1.35135e-06    2.81602e+02    2.32811e-05    1.10049e-05    2.44310e+01    2.01980e-06    9.54758e-07    1.89365e+02    1.56555e-05    7.40035e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.90453e+02    5.30734e-02    1.23225e+02    3.08062e+01    7.32714e+01    1.28862e+03    2.38757e+01    7.68260e+01
  mc.p5.hnu.352.nodk            352        0.12390        0.35200        0.27227        0.00230        0.20171        0.00048        0.87187        0.02024      660.07448     1106.91868       48.79800     1209.00000    9.65099e+01    4.78463e+02    9.65099e+01    8.00456e-06    3.83008e-06    8.29403e-08    3.96859e-08    5.90607e+01    1.72841e+00    1.56334e+02    1.29664e-05    6.20427e-06    5.38397e+01    4.46548e-06    2.13668e-06    2.17170e+02    1.80121e-05    8.61857e-06    3.39502e+01    2.81584e-06    1.34734e-06    2.76984e+02    2.29731e-05    1.09924e-05    2.39764e+01    1.98861e-06    9.51523e-07    2.00948e+02    1.66666e-05    7.97479e-06    3.82324e+00    3.17101e-07    1.51729e-07    8.33610e+02    2.53230e-04    1.22527e+02    3.06317e+01    8.25463e+01    1.25067e+03    2.35931e+01    3.76668e+01
  mc.p5.hnu.353.nodk            353        0.12461        0.35300        0.27011        0.00210        0.19137        0.00047        0.89123        0.02019      531.16049     1017.20736       47.47649     1068.00000    9.41518e+01    4.91989e+02    9.41518e+01    8.23084e-06    3.98829e-06    8.74210e-08    4.23602e-08    5.71946e+01    8.88067e-01    1.51979e+02    1.32861e-05    6.43785e-06    5.25168e+01    4.59107e-06    2.22463e-06    2.09798e+02    1.83408e-05    8.88710e-06    3.28365e+01    2.87059e-06    1.39096e-06    2.67611e+02    2.33948e-05    1.13361e-05    2.31941e+01    2.02765e-06    9.82508e-07    1.45892e+02    1.27540e-05    6.18002e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.53336e+02    2.13847e-04    1.03471e+02    2.58678e+01    1.29677e+02    1.28846e+03    2.27548e+01    3.04467e+01
  mc.p5.hnu.354.nodk            354        0.12532        0.35400        0.26766        0.00210        0.19192        0.00047        0.90614        0.01933      483.85825     1031.14310       51.35990     1052.00000    9.97448e+01    5.19730e+02    9.97448e+01    8.69495e-06    4.26852e-06    8.71720e-08    4.27944e-08    6.05721e+01    3.44332e-01    1.60567e+02    1.39970e-05    6.87139e-06    5.53371e+01    4.82385e-06    2.36812e-06    2.22396e+02    1.93867e-05    9.51731e-06    3.47495e+01    3.02919e-06    1.48709e-06    2.83204e+02    2.46875e-05    1.21196e-05    2.46026e+01    2.14466e-06    1.05285e-06    1.21034e+02    1.05508e-05    5.17958e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.87945e+02    2.19747e-04    1.06326e+02    2.65814e+01    2.43297e+02    1.53306e+03    2.52927e+01    1.15337e+02
  mc.p5.hnu.355.nodk            355        0.12602        0.35500        0.26585        0.00210        0.19216        0.00047        0.91538        0.01919      462.00757     1025.25688       51.06918     1059.00000    9.91449e+01    5.15951e+02    9.91449e+01    8.63172e-06    4.29517e-06    8.70617e-08    4.33222e-08    6.02770e+01    5.59801e-01    1.59972e+02    1.39274e-05    6.93032e-06    5.48677e+01    4.77687e-06    2.37699e-06    2.20791e+02    1.92224e-05    9.56513e-06    3.46446e+01    3.01622e-06    1.50088e-06    2.82616e+02    2.46051e-05    1.22436e-05    2.44797e+01    2.13125e-06    1.06051e-06    1.33615e+02    1.16327e-05    5.78847e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.46069e+02    2.17245e-04    1.05115e+02    2.62788e+01    2.08246e+02    1.58627e+03    3.00686e+01    1.06018e+02
  mc.p5.hnu.356.nodk            356        0.12674        0.35600        0.26337        0.00210        0.19139        0.00047        0.90545        0.01946      432.62002      967.60003       46.28972     1064.00000    9.14122e+01    4.77613e+02    9.14122e+01    7.99034e-06    4.03217e-06    8.74100e-08    4.41097e-08    5.57704e+01    1.72851e+00    1.48244e+02    1.29580e-05    6.53900e-06    5.08024e+01    4.44063e-06    2.24088e-06    2.05070e+02    1.79251e-05    9.04556e-06    3.21709e+01    2.81205e-06    1.41905e-06    2.60873e+02    2.28029e-05    1.15070e-05    2.26348e+01    1.97851e-06    9.98414e-07    1.89849e+02    1.65947e-05    8.37419e-06    3.54976e+00    3.10284e-07    1.56579e-07    5.20873e+02    4.77964e-03    9.36250e+01    2.34062e+01    3.52767e+01    1.42754e+03    3.36314e+01    8.38263e+00
  mc.p5.hnu.357.nodk            357        0.12745        0.35700        0.25822        0.00210        0.18909        0.00047        0.87770        0.02144      462.93650      880.88633       45.42189     1066.00000    8.86275e+01    4.68701e+02    8.86275e+01    7.84125e-06    4.01494e-06    8.84742e-08    4.53013e-08    5.42590e+01    3.41167e+00    1.44464e+02    1.27814e-05    6.54442e-06    4.94888e+01    4.37848e-06    2.24190e-06    1.99283e+02    1.76314e-05    9.02777e-06    3.11926e+01    2.75974e-06    1.41307e-06    2.54096e+02    2.24809e-05    1.15109e-05    2.20027e+01    1.94667e-06    9.96749e-07    2.77439e+02    2.45462e-05    1.25683e-05    9.34049e+01    8.26392e-06    4.23136e-06    6.00655e+02    3.96135e-03    7.75961e+01    1.93990e+01    1.83150e+01    1.29730e+03    3.68019e+01    1.30802e+01
  mc.p5.hnu.358.nodk            358        0.12816        0.35800        0.25622        0.00210        0.18920        0.00047        0.89474        0.01924      379.32916      905.56187       45.23391     1050.00000    8.90763e+01    4.70814e+02    8.90763e+01    7.87659e-06    4.09446e-06    8.84253e-08    4.59658e-08    5.43293e+01    2.65857e+00    1.43900e+02    1.27244e-05    6.61448e-06    4.97540e+01    4.39951e-06    2.28698e-06    1.99733e+02    1.76614e-05    9.18086e-06    3.11211e+01    2.75189e-06    1.43051e-06    2.54544e+02    2.25081e-05    1.17003e-05    2.19851e+01    1.94404e-06    1.01056e-06    2.36275e+02    2.08927e-05    1.08606e-05    5.32152e+01    4.70557e-06    2.44608e-06    4.83278e+02    4.18639e-03    8.20042e+01    2.05011e+01    6.63831e+01    1.34009e+03    4.17119e+01    1.21330e+01
  mc.p5.hnu.359.nodk            359        0.12888        0.35900        0.25244        0.00210        0.18859        0.00047        0.89209        0.02040      455.01560      932.67659       50.37539     1021.00000    9.64604e+01    5.11493e+02    9.64604e+01    8.55714e-06    4.51868e-06    8.87114e-08    4.68449e-08    5.89097e+01    1.49930e+00    1.56290e+02    1.38647e-05    7.32139e-06    5.36908e+01    4.76298e-06    2.51514e-06    2.16114e+02    1.91718e-05    1.01239e-05    3.37855e+01    2.99716e-06    1.58268e-06    2.75932e+02    2.44783e-05    1.29260e-05    2.38195e+01    2.11306e-06    1.11582e-06    1.86710e+02    1.65633e-05    8.74642e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.84235e+02    4.27509e-01    8.69886e+01    2.17471e+01    4.95325e+01    1.71220e+03    4.75345e+01    3.50124e+01
  mc.p5.hnu.360.nodk            360        0.12960        0.36000        0.24800        0.00190        0.17652        0.00046        0.90734        0.01995      376.51907      882.47953       50.91018      897.00000    9.67016e+01    5.47813e+02    9.67016e+01    9.16477e-06    4.91932e-06    9.47738e-08    5.08711e-08    5.89434e+01    2.46346e-01    1.56532e+02    1.48351e-05    7.96294e-06    5.38174e+01    5.10048e-06    2.73775e-06    2.16356e+02    2.05048e-05    1.10063e-05    3.38470e+01    3.20781e-06    1.72184e-06    2.76173e+02    2.61739e-05    1.40492e-05    2.38501e+01    2.26037e-06    1.21328e-06    1.11913e+02    1.06064e-05    5.69311e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.74598e+02    3.82730e-01    7.78770e+01    1.94693e+01    6.67501e+01    1.78263e+03    4.32446e+01    1.26897e+02
  mc.p5.hnu.361.nodk            361        0.13032        0.36100        0.24385        0.00190        0.17498        0.00046        0.88285        0.02288      524.60315      883.65354       59.72870      875.00000    1.09263e+02    6.24427e+02    1.09263e+02    1.04465e-05    5.70361e-06    9.56091e-08    5.22009e-08    6.67171e+01   -1.29705e-01    1.77095e+02    1.69319e-05    9.24451e-06    6.07551e+01    5.80874e-06    3.17147e-06    2.44921e+02    2.34167e-05    1.27851e-05    3.84482e+01    3.67599e-06    2.00703e-06    3.11730e+02    2.98042e-05    1.62726e-05    2.70726e+01    2.58838e-06    1.41321e-06    1.01503e+02    9.70460e-06    5.29854e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.26936e+02    3.83749e-01    7.80844e+01    1.95211e+01    2.30965e+02    2.13725e+03    4.39821e+01    3.30399e+02
  mc.p5.hnu.362.nodk            362        0.13104        0.36200        0.23915        0.00190        0.17364        0.00045        0.88571        0.02236      459.72793      849.41574       60.04178      834.00000    1.09535e+02    6.30822e+02    1.09535e+02    1.05535e-05    5.86526e-06    9.63483e-08    5.35470e-08    6.67415e+01   -2.30977e-01    1.77367e+02    1.70890e-05    9.49749e-06    6.08958e+01    5.86721e-06    3.26079e-06    2.44182e+02    2.35266e-05    1.30752e-05    3.82889e+01    3.68907e-06    2.05026e-06    3.12003e+02    3.00610e-05    1.67068e-05    2.71107e+01    2.61207e-06    1.45170e-06    9.54283e+01    9.19436e-06    5.10990e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.55888e+02    1.68185e+00    7.21507e+01    1.80377e+01    4.10284e+02    2.17096e+03    4.43649e+01    2.31643e+02
  mc.p5.hnu.363.nodk            363        0.13177        0.36300        0.23457        0.00190        0.17208        0.00045        0.87330        0.02462      464.61924      764.62024       56.95049      842.00000    1.03682e+02    6.02519e+02    1.03682e+02    1.00800e-05    5.70693e-06    9.72198e-08    5.50425e-08    6.33086e+01    1.22226e+00    1.67507e+02    1.62850e-05    9.21999e-06    5.78957e+01    5.62860e-06    3.18672e-06    2.32340e+02    2.25881e-05    1.27886e-05    3.64773e+01    3.54631e-06    2.00780e-06    2.96153e+02    2.87919e-05    1.63010e-05    2.55993e+01    2.48876e-06    1.40905e-06    1.82703e+02    1.77623e-05    1.00564e-05    0.00000e+00    0.00000e+00    0.00000e+00    6.81208e+02    2.01062e+00    5.84644e+01    1.46161e+01    2.65290e+02    2.06829e+03    4.69954e+01    1.06479e+02
  mc.p5.hnu.364.nodk            364        0.13250        0.36400        0.22889        0.00190        0.16965        0.00045        0.91364        0.02122      335.62264      788.83194       52.20877      829.00000    9.68796e+01    5.71065e+02    9.68796e+01    9.55377e-06    5.51488e-06    9.86149e-08    5.69251e-08    5.92840e+01    6.77554e-01    1.57717e+02    1.55533e-05    8.97807e-06    5.40942e+01    5.33450e-06    3.07932e-06    2.17537e+02    2.14524e-05    1.23833e-05    3.40857e+01    3.36135e-06    1.94033e-06    2.77350e+02    2.73508e-05    1.57882e-05    2.39118e+01    2.35806e-06    1.36118e-06    1.38452e+02    1.36534e-05    7.88138e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.23995e+02    2.13996e+00    6.22256e+01    1.55564e+01    8.18864e+01    2.01066e+03    5.04302e+01    7.88642e+01
  mc.p5.hnu.365.nodk            365        0.13322        0.36500        0.22261        0.00190        0.16743        0.00045        0.91163        0.02169      331.75772      765.58146       51.86521      864.00000    9.63067e+01    5.75203e+02    9.63067e+01    9.62299e-06    5.66872e-06    9.99203e-08    5.88612e-08    5.87842e+01    1.67423e+00    1.56140e+02    1.56015e-05    9.19056e-06    5.35079e+01    5.34653e-06    3.14954e-06    2.15966e+02    2.15794e-05    1.27120e-05    3.38450e+01    3.38180e-06    1.99216e-06    2.74772e+02    2.74553e-05    1.61734e-05    2.37900e+01    2.37711e-06    1.40031e-06    1.96701e+02    1.96544e-05    1.15780e-05    5.75600e-01    5.75141e-08    3.38805e-08    4.23663e+02    2.01567e+00    5.86115e+01    1.46529e+01    6.10621e+01    1.99460e+03    5.10792e+01    8.43162e+01
  mc.p5.hnu.366.nodk            366        0.13396        0.36600        0.21453        0.00170        0.15281        0.00043        0.91837        0.02212      273.36186      686.40322       51.55502      748.00000    9.49030e+01    6.21041e+02    9.49030e+01    1.03899e-05    6.25212e-06    1.09479e-07    6.58791e-08    5.78301e+01    1.06513e+00    1.53736e+02    1.68308e-05    1.01280e-05    5.27157e+01    5.77125e-06    3.47286e-06    2.12562e+02    2.32710e-05    1.40034e-05    3.30931e+01    3.62298e-06    2.18014e-06    2.70367e+02    2.95994e-05    1.78115e-05    2.32795e+01    2.54861e-06    1.53363e-06    1.57793e+02    1.72750e-05    1.03953e-05    0.00000e+00    0.00000e+00    0.00000e+00    3.51990e+02    2.34096e+00    4.71149e+01    1.17787e+01    9.31230e+01    1.95008e+03    4.80748e+01    1.53415e+02
  mc.p5.hnu.367.nodk            367        0.13469        0.36700        0.20830        0.00170        0.15029        0.00043        0.89552        0.02406      304.71935      649.85822       51.41886      706.00000    9.37150e+01    6.23573e+02    9.37150e+01    1.04322e-05    6.41956e-06    1.11319e-07    6.85009e-08    5.73913e+01    9.78229e-01    1.52552e+02    1.69818e-05    1.04499e-05    5.23524e+01    5.82780e-06    3.58619e-06    2.10370e+02    2.34181e-05    1.44105e-05    3.29775e+01    3.67100e-06    2.25898e-06    2.69196e+02    2.99665e-05    1.84401e-05    2.31114e+01    2.57272e-06    1.58315e-06    1.51537e+02    1.68689e-05    1.03804e-05    0.00000e+00    0.00000e+00    0.00000e+00    4.29816e+02    1.19249e+00    4.22316e+01    1.05579e+01    8.31199e+01    1.93759e+03    5.64339e+01    8.29614e+01
  mc.p5.hnu.368.nodk            368        0.13542        0.36800        0.19899        0.00170        0.14606        0.00042        0.90050        0.02360      299.14622      660.02293       57.72896      642.00000    1.04063e+02    7.12474e+02    1.04063e+02    1.19195e-05    7.50946e-06    1.14541e-07    7.21624e-08    6.31875e+01   -2.85230e-01    1.67891e+02    1.92304e-05    1.21154e-05    5.75016e+01    6.58627e-06    4.14945e-06    2.31714e+02    2.65407e-05    1.67211e-05    3.62247e+01    4.14920e-06    2.61406e-06    2.95528e+02    3.38500e-05    2.13260e-05    2.55418e+01    2.92558e-06    1.84316e-06    8.73831e+01    1.00089e-05    6.30577e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.43817e+02    1.23009e+00    4.35630e+01    1.08908e+01    2.05211e+02    2.21872e+03    5.48181e+01    3.54381e+02
  mc.p5.hnu.369.nodk            369        0.13616        0.36900        0.19150        0.00170        0.14200        0.00042        0.92638        0.02355      250.50137      622.64200       51.30832      602.00000    9.33723e+01    6.57559e+02    9.33723e+01    1.10008e-05    7.10492e-06    1.17816e-07    7.60923e-08    5.70542e+01   -3.61796e-01    1.51202e+02    1.78140e-05    1.15053e-05    5.19753e+01    6.12354e-06    3.95492e-06    2.09025e+02    2.46266e-05    1.59052e-05    3.26653e+01    3.84851e-06    2.48558e-06    2.66841e+02    3.14383e-05    2.03046e-05    2.29861e+01    2.70813e-06    1.74906e-06    7.53340e+01    8.87558e-06    5.73234e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.14389e+02    3.99438e-01    3.87683e+01    9.69208e+00    2.14490e+02    1.84533e+03    4.14488e+01    1.68032e+02
  mc.p5.hnu.370.nodk            370        0.13690        0.37000        0.18159        0.00170        0.13705        0.00041        0.95238        0.02105      190.46099      624.33316       53.04831      562.00000    9.62818e+01    7.02521e+02    9.62818e+01    1.17530e-05    7.79270e-06    1.22069e-07    8.09364e-08    5.86384e+01   -1.06301e+00    1.55104e+02    1.89333e-05    1.25535e-05    5.33784e+01    6.51583e-06    4.32026e-06    2.14933e+02    2.62366e-05    1.73959e-05    3.36975e+01    4.11341e-06    2.72736e-06    2.74755e+02    3.35390e-05    2.22377e-05    2.36490e+01    2.88681e-06    1.91407e-06    5.19540e+01    6.34195e-06    4.20497e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.19553e+02    8.66424e-03    3.89792e+01    9.74480e+00    3.97377e+02    1.85732e+03    3.68343e+01    2.54305e+02
  mc.p5.hnu.371.nodk            371        0.13764        0.37100        0.17207        0.00150        0.12348        0.00039        0.91406        0.02869      248.62561      502.43095       50.11103      477.00000    9.00129e+01    7.28944e+02    9.00129e+01    1.21950e-05    8.31415e-06    1.35481e-07    9.23662e-08    5.48958e+01   -4.63259e-01    1.45846e+02    1.97593e-05    1.34712e-05    4.99764e+01    6.77085e-06    4.61613e-06    2.01672e+02    2.73227e-05    1.86277e-05    3.13353e+01    4.24534e-06    2.89432e-06    2.57492e+02    3.48853e-05    2.37836e-05    2.20069e+01    2.98151e-06    2.03269e-06    6.81657e+01    9.23516e-06    6.29621e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.34371e+02    5.61113e-03    2.52437e+01    6.31092e+00    4.46682e+02    1.49829e+03    2.72873e+01    1.72922e+02
  mc.p5.hnu.372.nodk            372        0.13838        0.37200        0.16242        0.00150        0.11832        0.00039        0.91228        0.03088      198.31147      416.00082       41.94332      458.00000    7.68907e+01    6.49879e+02    7.68907e+01    1.08723e-05    7.63523e-06    1.41400e-07    9.92999e-08    4.66395e+01    9.00507e-01    1.23713e+02    1.74930e-05    1.22847e-05    4.24482e+01    6.00216e-06    4.21510e-06    1.71544e+02    2.42562e-05    1.70343e-05    2.64743e+01    3.74346e-06    2.62890e-06    2.18348e+02    3.08744e-05    2.16820e-05    1.86347e+01    2.63494e-06    1.85042e-06    1.19642e+02    1.69173e-05    1.18804e-05    0.00000e+00    0.00000e+00    0.00000e+00    2.64258e+02    1.76772e-01    1.73057e+01    4.32642e+00    9.97686e+01    1.30739e+03    2.70903e+01    3.89286e+01
  mc.p5.hnu.373.nodk            373        0.13913        0.37300        0.15112        0.00150        0.11268        0.00038        0.93519        0.02838      152.25483      406.58705       38.11482      440.00000    7.05322e+01    6.25929e+02    7.05322e+01    1.04716e-05    7.59013e-06    1.48466e-07    1.07612e-07    4.31199e+01    7.74885e-01    1.14362e+02    1.69788e-05    1.23067e-05    3.91700e+01    5.81541e-06    4.21517e-06    1.58183e+02    2.34848e-05    1.70224e-05    2.45184e+01    3.64014e-06    2.63848e-06    2.01996e+02    2.99895e-05    2.17372e-05    1.71675e+01    2.54879e-06    1.84744e-06    1.05189e+02    1.56169e-05    1.13196e-05    0.00000e+00    0.00000e+00    0.00000e+00    1.82251e+02    1.68862e-01    1.65313e+01    4.13283e+00    3.85763e+01    1.17136e+03    2.44163e+01    1.53009e+01
  mc.p5.hnu.374.nodk            374        0.13988        0.37400        0.13918        0.00150        0.10541        0.00037        0.92473        0.03277      213.14559      412.03992       46.85340      400.00000    8.40938e+01    7.97799e+02    8.40938e+01    1.33470e-05    1.00078e-05    1.58715e-07    1.19007e-07    5.10615e+01   -2.35792e-01    1.35927e+02    2.15737e-05    1.61763e-05    4.62039e+01    7.33326e-06    5.49860e-06    1.87751e+02    2.97989e-05    2.23437e-05    2.89970e+01    4.60226e-06    3.45085e-06    2.39567e+02    3.80229e-05    2.85102e-05    2.03603e+01    3.23148e-06    2.42302e-06    7.27605e+01    1.15482e-05    8.65902e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.74538e+02    1.58838e-06    1.69777e+01    4.24442e+00    2.75831e+02    1.40484e+03    1.97078e+01    1.99103e+02
  mc.p5.hnu.375.nodk            375        0.14062        0.37500        0.12469        0.00130        0.09007        0.00034        0.91892        0.03849      233.32102      364.67085       48.02899      319.00000    8.44630e+01    9.37714e+02    8.44630e+01    1.56877e-05    1.22001e-05    1.85735e-07    1.44443e-07    5.16861e+01   -8.83619e-01    1.37300e+02    2.55014e-05    1.98320e-05    4.67548e+01    8.68399e-06    6.75341e-06    1.90130e+02    3.53138e-05    2.74630e-05    2.94798e+01    5.47542e-06    4.25815e-06    2.41937e+02    4.49361e-05    3.49461e-05    2.06237e+01    3.83053e-06    2.97894e-06    5.03235e+01    9.34682e-06    7.26888e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.09805e+02    1.24416e-06    1.32985e+01    3.32462e+00    4.18964e+02    1.24498e+03    1.03300e+01    3.06079e+02
  mc.p5.hnu.376.nodk            376        0.14138        0.37600        0.10959        0.00130        0.08028        0.00033        0.95385        0.03394      106.78426      290.42111       36.15605      263.00000    6.54863e+01    8.15763e+02    6.54863e+01    1.36475e-05    1.10411e-05    2.08402e-07    1.68601e-07    3.99710e+01   -6.86025e-01    1.06321e+02    2.21576e-05    1.79259e-05    3.62225e+01    7.54886e-06    6.10717e-06    1.47147e+02    3.06658e-05    2.48092e-05    2.25789e+01    4.70550e-06    3.80684e-06    1.87963e+02    3.91718e-05    3.16908e-05    1.57455e+01    3.28139e-06    2.65471e-06    4.34645e+01    9.05810e-06    7.32818e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.21828e+02    2.26474e-01    8.43444e+00    2.10861e+00    1.54664e+02    9.06297e+02    8.52080e+00    1.05180e+02
  mc.p5.hnu.377.nodk            377        0.14213        0.37700        0.09306        0.00130        0.07028        0.00031        0.94000        0.04371      128.07876      243.39671       35.54780      226.00000    6.36001e+01    9.04930e+02    6.36001e+01    1.51392e-05    1.27864e-05    2.38038e-07    2.01044e-07    3.88206e+01   -4.48130e-01    1.03440e+02    2.46225e-05    2.07959e-05    3.50733e+01    8.34878e-06    7.05128e-06    1.43269e+02    3.41034e-05    2.88034e-05    2.18082e+01    5.19117e-06    4.38440e-06    1.82067e+02    4.33388e-05    3.66034e-05    1.51746e+01    3.61213e-06    3.05077e-06    4.85772e+01    1.15632e-05    9.76617e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.54143e+02    1.16004e-01    5.92420e+00    1.48105e+00    9.69298e+01    8.80917e+02    6.90658e+00    1.17228e+02
  mc.p5.hnu.378.nodk            378        0.14288        0.37800        0.07658        0.00130        0.05906        0.00028        0.85714        0.06537      184.65332      178.17991       33.39512      190.00000    5.90999e+01    1.00066e+03    5.90999e+01    1.67407e-05    1.48226e-05    2.83262e-07    2.50806e-07    3.59641e+01    3.28664e-01    9.59395e+01    2.71760e-05    2.40622e-05    3.25785e+01    9.22824e-06    8.17090e-06    1.32767e+02    3.76077e-05    3.32987e-05    2.02039e+01    5.72298e-06    5.06726e-06    1.69582e+02    4.80362e-05    4.25323e-05    1.40080e+01    3.96793e-06    3.51329e-06    7.13813e+01    2.02196e-05    1.79029e-05    0.00000e+00    0.00000e+00    0.00000e+00    3.20256e+02    6.21674e-02    3.17481e+00    7.93702e-01    6.40530e+01    6.55040e+02    3.33744e+00    6.85174e+01
  mc.p5.hnu.379.nodk            379        0.14364        0.37900        0.06167        0.00110        0.04532        0.00025        0.92308        0.07105       81.90814      117.57540       22.38383      124.00000    4.04986e+01    8.93636e+02    4.04986e+01    1.49503e-05    1.39478e-05    3.69156e-07    3.44401e-07    2.48719e+01    2.58307e-01    6.63424e+01    2.44907e-05    2.28484e-05    2.21252e+01    8.16763e-06    7.61993e-06    9.21723e+01    3.40259e-05    3.17442e-05    1.35721e+01    5.01023e-06    4.67426e-06    1.17985e+02    4.35549e-05    4.06343e-05    9.27903e+00    3.42541e-06    3.19571e-06    4.77337e+01    1.76212e-05    1.64395e-05    0.00000e+00    0.00000e+00    0.00000e+00    1.03313e+02    1.01579e-02    1.38240e+00    3.45599e-01    1.34000e+01    3.65996e+02    1.20600e+00    1.53820e+01
