                 run          burst_time               count                dxdz                dydz                xoff                yoff                pmag               alpha                beta                 pol
               20522          1191136370               10898           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136384               10869           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136399               10816           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136413               10912           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136428               10818           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136442               10964           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136456               10998           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136471               10726           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136485               10838           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136500               10897           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136514               10824           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136528               10901           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136543               11029           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136557               10807           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136572               10805           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136586               10928           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136600               10843           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136615               10937           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136658               11033           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136672               10886           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136687               10940           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136701               11050           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136716               11097           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136730               10886           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136744               10844           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136759               10884           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136773               10764           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136788               10922           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136802               10870           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136816               10821           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136831               10771           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136845               10946           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136860               11162           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136874               11087           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136888               11022           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136903               10859           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136917               11133           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136932               10840           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136946               10998           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136961               10902           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136975               11074           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191136989               10851           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137004               11064           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137018               10768           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137033               10890           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137047               10871           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137061               10971           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137076               10921           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137090                4985           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137104               11057           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137119               11008           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137133               10929           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137148               10959           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137162               10897           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137177               11049           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137191               10948           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191137205               10799           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
