                 run          burst_time               count                dxdz                dydz                xoff                yoff                pmag               alpha                beta                 pol
               20487          1190370988                9085                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371011                8886                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371034                9137                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371057                8973                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371080                8982                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371102                9033                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371125                8955                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371148                9084                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371171                9100                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371194                8889                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371216                9127                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371239                8919                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371262                9020                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371285                8986                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371308                8909                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371330                9116                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371353                9056                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371376                9000                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371399                9000                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371422                8828                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371444                9039                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371467                8877                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371490                8986                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371513                8974                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371536                8987                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371558                8995                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371581                8984                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371604                8915                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371627                8982                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371650                8908                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371672                8924                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371695                8889                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371718                8992                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371741                8990                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371764                8946                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371786                9025                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371809                9044                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371855                8909                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371878                8939                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371900                8978                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371923                8938                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371946                8908                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371969                8964                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190371992                9104                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372014                8981                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372037                8901                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372060                9026                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372083                8987                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372106                8917                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372128                8982                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372151                8845                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372174                8843                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372197                8950                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372220                8908                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372242                8127                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372265                8889                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372288                9042                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372311                9061                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372334                9097                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372356                8963                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372379                8964                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372402                9056                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372425                9078                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372448                8954                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372470                9118                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372493                9002                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372516                9083                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372539                8867                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
               20487          1190372562                9018                   0                   0                   0                   0              73.703         -3.8547e-05          0.00192627                  -1
