             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape
  mc.p5.hnu.347.nodk            347        0.12041        0.34700        0.28358        0.00230        0.20315        0.00048        0.87387        0.01969      747.34254     1213.54352       58.95030     1226.00000    1.12318e+02    5.52873e+02    1.12318e+02    9.24943e-06    4.18058e-06    8.23501e-08    3.72208e-08    6.84739e+01    1.81916e-01    1.82152e+02    1.50002e-05    6.77985e-06    6.28668e+01    5.17709e-06    2.33996e-06    2.50969e+02    2.06674e-05    9.34129e-06    3.94748e+01    3.25075e-06    1.46928e-06    3.19782e+02    2.63340e-05    1.19025e-05    2.79440e+01    2.30120e-06    1.04010e-06    1.25474e+02    1.03328e-05    4.67025e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.77914e+02    2.31931e+00    1.47269e+02    3.68172e+01    3.81582e+02    1.46845e+03    1.62795e+02    2.97989e+02
  mc.p5.hnu.348.nodk            348        0.12110        0.34800        0.28160        0.00230        0.20289        0.00048        0.87273        0.01985      709.13039     1170.65876       53.22863     1207.00000    1.03684e+02    5.11029e+02    1.03684e+02    8.54937e-06    3.90557e-06    8.24561e-08    3.76680e-08    6.32767e+01    5.74322e-01    1.67507e+02    1.38120e-05    6.30966e-06    5.79435e+01    4.77779e-06    2.18262e-06    2.32338e+02    1.91577e-05    8.75173e-06    3.65644e+01    3.01496e-06    1.37731e-06    2.96151e+02    2.44194e-05    1.11554e-05    2.57096e+01    2.11992e-06    9.68432e-07    1.41167e+02    1.16401e-05    5.31748e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.07421e+02    2.15828e+00    1.37044e+02    3.42610e+01    1.79213e+02    1.28628e+03    1.83541e+02    1.03372e+02
  mc.p5.hnu.349.nodk            349        0.12180        0.34900        0.27991        0.00230        0.20334        0.00048        0.87087        0.01987      707.57181     1165.92778       54.88094     1216.00000    1.05638e+02    5.19508e+02    1.05638e+02    8.69123e-06    4.01433e-06    8.22740e-08    3.80009e-08    6.46363e+01    7.74677e-01    1.71468e+02    1.41073e-05    6.51594e-06    5.92306e+01    4.87314e-06    2.25082e-06    2.37295e+02    1.95232e-05    9.01742e-06    3.72231e+01    3.06249e-06    1.41451e-06    3.02103e+02    2.48552e-05    1.14802e-05    2.63655e+01    2.16919e-06    1.00191e-06    1.57289e+02    1.29408e-05    5.97711e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.20017e+02    5.85493e-02    1.35939e+02    3.39847e+01    1.44394e+02    1.39008e+03    2.03300e+02    1.84149e+02
  mc.p5.hnu.350.nodk            350        0.12250        0.35000        0.27773        0.00230        0.20313        0.00048        0.88782        0.01946      607.16439     1123.94278       48.42164     1217.00000    9.62190e+01    4.73671e+02    9.62190e+01    7.92439e-06    3.70203e-06    8.23578e-08    3.84750e-08    5.88948e+01    1.58006e+00    1.56045e+02    1.28516e-05    6.00385e-06    5.40868e+01    4.45447e-06    2.08099e-06    2.15869e+02    1.77785e-05    8.30557e-06    3.40088e+01    2.80089e-06    1.30849e-06    2.75686e+02    2.27049e-05    1.06070e-05    2.39749e+01    1.97452e-06    9.22436e-07    1.91535e+02    1.57744e-05    7.36931e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.40655e+02    5.44085e-02    1.26325e+02    3.15812e+01    6.19379e+01    1.14658e+03    2.06036e+02    3.14814e+01
  mc.p5.hnu.351.nodk            351        0.12320        0.35100        0.27429        0.00230        0.20236        0.00048        0.87013        0.02077      701.88019     1110.06740       52.05375     1199.00000    1.01856e+02    5.03343e+02    1.01856e+02    8.42080e-06    3.98050e-06    8.26739e-08    3.90798e-08    6.18034e+01    1.43896e+00    1.63675e+02    1.35316e-05    6.39639e-06    5.66358e+01    4.68230e-06    2.21332e-06    2.26500e+02    1.87257e-05    8.85159e-06    3.56113e+01    2.94413e-06    1.39168e-06    2.89319e+02    2.39191e-05    1.13065e-05    2.51068e+01    2.07567e-06    9.81168e-07    1.92049e+02    1.58774e-05    7.50522e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.01908e+02    5.30734e-02    1.23225e+02    3.08062e+01    7.32714e+01    1.28862e+03    2.14881e+02    7.68260e+01
  mc.p5.hnu.352.nodk            352        0.12390        0.35200        0.27227        0.00230        0.20171        0.00048        0.87187        0.02024      660.07448     1106.91868       50.80193     1209.00000    9.92350e+01    4.91973e+02    9.92350e+01    8.23057e-06    3.93823e-06    8.29403e-08    3.96859e-08    6.07269e+01    1.68099e+00    1.61064e+02    1.33587e-05    6.39199e-06    5.56855e+01    4.61857e-06    2.20993e-06    2.22891e+02    1.84866e-05    8.84562e-06    3.49875e+01    2.90187e-06    1.38851e-06    2.84710e+02    2.36139e-05    1.12990e-05    2.46556e+01    2.04494e-06    9.78481e-07    2.03634e+02    1.68895e-05    8.08140e-06    1.10503e+00    9.16515e-08    4.38541e-08    8.44457e+02    2.53230e-04    1.22527e+02    3.06317e+01    8.25463e+01    1.25067e+03    2.12338e+02    3.76668e+01
  mc.p5.hnu.353.nodk            353        0.12461        0.35300        0.27011        0.00210        0.19137        0.00047        0.89123        0.02019      531.16049     1017.20736       49.43482     1068.00000    9.68269e+01    5.05968e+02    9.68269e+01    8.46470e-06    4.10161e-06    8.74210e-08    4.23602e-08    5.88303e+01    8.63375e-01    1.56659e+02    1.36953e-05    6.63611e-06    5.38339e+01    4.70621e-06    2.28042e-06    2.15470e+02    1.88366e-05    9.12736e-06    3.38419e+01    2.95849e-06    1.43355e-06    2.75288e+02    2.40659e-05    1.16613e-05    2.38494e+01    2.08493e-06    1.01026e-06    1.48547e+02    1.29861e-05    6.29247e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.61082e+02    2.13847e-04    1.03471e+02    2.58678e+01    1.29677e+02    1.28846e+03    2.04793e+02    3.04467e+01
  mc.p5.hnu.354.nodk            354        0.12532        0.35400        0.26766        0.00210        0.19192        0.00047        0.90614        0.01933      483.85825     1031.14310       53.35446     1052.00000    1.02528e+02    5.34232e+02    1.02528e+02    8.93756e-06    4.38762e-06    8.71720e-08    4.27944e-08    6.22723e+01    3.34930e-01    1.65355e+02    1.44143e-05    7.07625e-06    5.67485e+01    4.94688e-06    2.42852e-06    2.28174e+02    1.98904e-05    9.76457e-06    3.58248e+01    3.12292e-06    1.53310e-06    2.90987e+02    2.53659e-05    1.24526e-05    2.53117e+01    2.20647e-06    1.08320e-06    1.23809e+02    1.07927e-05    5.29833e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.94463e+02    2.19747e-04    1.06326e+02    2.65814e+01    2.43297e+02    1.53306e+03    2.27634e+02    1.15337e+02
  mc.p5.hnu.355.nodk            355        0.12602        0.35500        0.26585        0.00210        0.19216        0.00047        0.91538        0.01919      462.00757     1025.25688       53.43136     1059.00000    1.02442e+02    5.33112e+02    1.02442e+02    8.91882e-06    4.43803e-06    8.70617e-08    4.33222e-08    6.22910e+01    5.41701e-01    1.65268e+02    1.43885e-05    7.15978e-06    5.67181e+01    4.93797e-06    2.45715e-06    2.28087e+02    1.98577e-05    9.88124e-06    3.58162e+01    3.11822e-06    1.55163e-06    2.91914e+02    2.54145e-05    1.26463e-05    2.53101e+01    2.20354e-06    1.09649e-06    1.36896e+02    1.19184e-05    5.93063e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.52369e+02    2.17245e-04    1.05115e+02    2.62788e+01    2.08246e+02    1.58627e+03    2.70618e+02    1.06018e+02
  mc.p5.hnu.356.nodk            356        0.12674        0.35600        0.26337        0.00210        0.19139        0.00047        0.90545        0.01946      432.62002      967.60003       49.19846     1064.00000    9.53975e+01    4.98435e+02    9.53975e+01    8.33869e-06    4.20796e-06    8.74100e-08    4.41097e-08    5.82073e+01    1.65615e+00    1.54223e+02    1.34806e-05    6.80274e-06    5.32407e+01    4.65377e-06    2.34843e-06    2.14057e+02    1.87107e-05    9.44200e-06    3.35468e+01    2.93232e-06    1.47974e-06    2.72870e+02    2.38515e-05    1.20362e-05    2.35425e+01    2.05785e-06    1.03845e-06    1.93775e+02    1.69379e-05    8.54737e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.29573e+02    4.77964e-03    9.36250e+01    2.34062e+01    3.52767e+01    1.42754e+03    3.02682e+02    8.38263e+00
  mc.p5.hnu.357.nodk            357        0.12745        0.35700        0.25822        0.00210        0.18909        0.00047        0.87770        0.02144      462.93650      880.88633       48.72101     1066.00000    9.31913e+01    4.92837e+02    9.31913e+01    8.24503e-06    4.22168e-06    8.84742e-08    4.53013e-08    5.70493e+01    3.24480e+00    1.51017e+02    1.33611e-05    6.84125e-06    5.19376e+01    4.59514e-06    2.35284e-06    2.08839e+02    1.84769e-05    9.46068e-06    3.27061e+01    2.89365e-06    1.48163e-06    2.67669e+02    2.36818e-05    1.21257e-05    2.30627e+01    2.04045e-06    1.04477e-06    2.81868e+02    2.49380e-05    1.27690e-05    8.89195e+01    7.86708e-06    4.02816e-06    6.16828e+02    3.96135e-03    7.75961e+01    1.93990e+01    1.83150e+01    1.29730e+03    3.31217e+02    1.30802e+01
  mc.p5.hnu.358.nodk            358        0.12816        0.35800        0.25622        0.00210        0.18920        0.00047        0.89474        0.01924      379.32916      905.56187       48.92208     1050.00000    9.41577e+01    4.97672e+02    9.41577e+01    8.32591e-06    4.32803e-06    8.84253e-08    4.59658e-08    5.74363e+01    2.51475e+00    1.51981e+02    1.34389e-05    6.98590e-06    5.26454e+01    4.65518e-06    2.41989e-06    2.10812e+02    1.86411e-05    9.69012e-06    3.29620e+01    2.91467e-06    1.51512e-06    2.68621e+02    2.37529e-05    1.23474e-05    2.32917e+01    2.05957e-06    1.07062e-06    2.41238e+02    2.13316e-05    1.10887e-05    4.81887e+01    4.26109e-06    2.21503e-06    4.96846e+02    4.18639e-03    8.20042e+01    2.05011e+01    6.63831e+01    1.34009e+03    3.75407e+02    1.21330e+01
  mc.p5.hnu.359.nodk            359        0.12888        0.35900        0.25244        0.00210        0.18859        0.00047        0.89209        0.02040      455.01560      932.67659       54.17079     1021.00000    1.01825e+02    5.39940e+02    1.01825e+02    9.03306e-06    4.76999e-06    8.87114e-08    4.68449e-08    6.21864e+01    1.42030e+00    1.64652e+02    1.46065e-05    7.71309e-06    5.68261e+01    5.04112e-06    2.66201e-06    2.28486e+02    2.02693e-05    1.07034e-05    3.58103e+01    3.17679e-06    1.67753e-06    2.91300e+02    2.58417e-05    1.36459e-05    2.52673e+01    2.24150e-06    1.18364e-06    1.92010e+02    1.70335e-05    8.99469e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.00753e+02    4.27509e-01    8.69886e+01    2.17471e+01    4.95325e+01    1.71220e+03    4.27810e+02    3.50124e+01
  mc.p5.hnu.360.nodk            360        0.12960        0.36000        0.24800        0.00190        0.17652        0.00046        0.90734        0.01995      376.51907      882.47953       54.30609      897.00000    1.01544e+02    5.75243e+02    1.01544e+02    9.62367e-06    5.16564e-06    9.47738e-08    5.08711e-08    6.19002e+01    2.34579e-01    1.64375e+02    1.55784e-05    8.36191e-06    5.65061e+01    5.35529e-06    2.87453e-06    2.27199e+02    2.15325e-05    1.15579e-05    3.55413e+01    3.36839e-06    1.80803e-06    2.90018e+02    2.74861e-05    1.47535e-05    2.50492e+01    2.37401e-06    1.27428e-06    1.16745e+02    1.10643e-05    5.93893e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.85945e+02    3.82730e-01    7.78770e+01    1.94693e+01    6.67501e+01    1.78263e+03    3.89202e+02    1.26897e+02
  mc.p5.hnu.361.nodk            361        0.13032        0.36100        0.24385        0.00190        0.17498        0.00046        0.88285        0.02288      524.60315      883.65354       62.75839      875.00000    1.13732e+02    6.49968e+02    1.13732e+02    1.08738e-05    5.93690e-06    9.56091e-08    5.22009e-08    6.94426e+01   -1.24614e-01    1.84567e+02    1.76463e-05    9.63459e-06    6.36114e+01    6.08183e-06    3.32057e-06    2.54386e+02    2.43216e-05    1.32792e-05    3.99105e+01    3.81580e-06    2.08336e-06    3.24199e+02    3.09964e-05    1.69235e-05    2.82235e+01    2.69843e-06    1.47329e-06    1.05963e+02    1.01310e-05    5.53134e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.46177e+02    3.83749e-01    7.80844e+01    1.95211e+01    2.30965e+02    2.13725e+03    3.95839e+02    3.30399e+02
  mc.p5.hnu.362.nodk            362        0.13104        0.36200        0.23915        0.00190        0.17364        0.00045        0.88571        0.02236      459.72793      849.41574       63.07767      834.00000    1.14035e+02    6.56738e+02    1.14035e+02    1.09871e-05    6.10622e-06    9.63483e-08    5.35470e-08    6.94853e+01   -2.21856e-01    1.83858e+02    1.77144e-05    9.84506e-06    6.32944e+01    6.09830e-06    3.38922e-06    2.54690e+02    2.45389e-05    1.36379e-05    4.00005e+01    3.85398e-06    2.14191e-06    3.24503e+02    3.12653e-05    1.73762e-05    2.81529e+01    2.71248e-06    1.50750e-06    9.98928e+01    9.62450e-06    5.34896e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.74746e+02    1.68185e+00    7.21507e+01    1.80377e+01    4.10284e+02    2.17096e+03    3.99284e+02    2.31643e+02
  mc.p5.hnu.363.nodk            363        0.13177        0.36300        0.23457        0.00190        0.17208        0.00045        0.87330        0.02462      464.61924      764.62024       60.36858      842.00000    1.08752e+02    6.31978e+02    1.08752e+02    1.05728e-05    5.98597e-06    9.72198e-08    5.50425e-08    6.64002e+01    1.16535e+00    1.76589e+02    1.71680e-05    9.71990e-06    6.07815e+01    5.90916e-06    3.34556e-06    2.43407e+02    2.36640e-05    1.33977e-05    3.80913e+01    3.70322e-06    2.09664e-06    3.10220e+02    3.01595e-05    1.70753e-05    2.69143e+01    2.61661e-06    1.48143e-06    1.87725e+02    1.82506e-05    1.03328e-05    0.00000e+00    0.00000e+00    0.00000e+00    7.06252e+02    2.01062e+00    5.84644e+01    1.46161e+01    2.65290e+02    2.06829e+03    4.22959e+02    1.06479e+02
  mc.p5.hnu.364.nodk            364        0.13250        0.36400        0.22889        0.00190        0.16965        0.00045        0.91364        0.02122      335.62264      788.83194       56.04653      829.00000    1.02460e+02    6.03961e+02    1.02460e+02    1.01041e-05    5.83256e-06    9.86149e-08    5.69251e-08    6.26901e+01    6.40740e-01    1.66293e+02    1.63990e-05    9.46624e-06    5.74170e+01    5.66217e-06    3.26847e-06    2.30121e+02    2.26934e-05    1.30997e-05    3.60217e+01    3.55227e-06    2.05054e-06    2.92930e+02    2.88873e-05    1.66751e-05    2.53437e+01    2.49927e-06    1.44269e-06    1.44002e+02    1.42008e-05    8.19734e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.36011e+02    2.13996e+00    6.22256e+01    1.55564e+01    8.18864e+01    2.01066e+03    4.53872e+02    7.88642e+01
  mc.p5.hnu.365.nodk            365        0.13322        0.36500        0.22261        0.00190        0.16743        0.00045        0.91163        0.02169      331.75772      765.58146       55.78123      864.00000    1.02014e+02    6.09288e+02    1.02014e+02    1.01932e-05    6.00463e-06    9.99203e-08    5.88612e-08    6.22666e+01    1.58060e+00    1.64840e+02    1.64708e-05    9.70265e-06    5.69374e+01    5.68920e-06    3.35140e-06    2.28673e+02    2.28491e-05    1.34600e-05    3.58606e+01    3.58320e-06    2.11080e-06    2.91487e+02    2.91255e-05    1.71573e-05    2.51580e+01    2.51379e-06    1.48083e-06    2.02330e+02    2.02169e-05    1.19094e-05    0.00000e+00    0.00000e+00    0.00000e+00    4.36575e+02    2.01567e+00    5.86115e+01    1.46529e+01    6.10621e+01    1.99460e+03    4.59713e+02    8.43162e+01
  mc.p5.hnu.366.nodk            366        0.13396        0.36600        0.21453        0.00170        0.15281        0.00043        0.91837        0.02212      273.36186      686.40322       55.25737      748.00000    1.00350e+02    6.56687e+02    1.00350e+02    1.09862e-05    6.61098e-06    1.09479e-07    6.58791e-08    6.11537e+01    1.00724e+00    1.62179e+02    1.77551e-05    1.06842e-05    5.59243e+01    6.12251e-06    3.68424e-06    2.24001e+02    2.45233e-05    1.47570e-05    3.51752e+01    3.85094e-06    2.31731e-06    2.85816e+02    3.12908e-05    1.88293e-05    2.46489e+01    2.69853e-06    1.62385e-06    1.63192e+02    1.78661e-05    1.07510e-05    0.00000e+00    0.00000e+00    0.00000e+00    3.62848e+02    2.34096e+00    4.71149e+01    1.17787e+01    9.31230e+01    1.95008e+03    4.32673e+02    1.53415e+02
  mc.p5.hnu.367.nodk            367        0.13469        0.36700        0.20830        0.00170        0.15029        0.00043        0.89552        0.02406      304.71935      649.85822       55.82632      706.00000    1.00240e+02    6.66987e+02    1.00240e+02    1.11585e-05    6.86650e-06    1.11319e-07    6.85009e-08    6.13713e+01    9.14789e-01    1.63076e+02    1.81534e-05    1.11709e-05    5.59980e+01    6.23361e-06    3.83591e-06    2.24895e+02    2.50350e-05    1.54055e-05    3.52849e+01    3.92786e-06    2.41704e-06    2.86708e+02    3.19159e-05    1.96398e-05    2.47499e+01    2.75512e-06    1.69539e-06    1.58009e+02    1.75893e-05    1.08237e-05    0.00000e+00    0.00000e+00    0.00000e+00    4.51023e+02    1.19249e+00    4.22316e+01    1.05579e+01    8.31199e+01    1.93759e+03    5.07905e+02    8.29614e+01
  mc.p5.hnu.368.nodk            368        0.13542        0.36800        0.19899        0.00170        0.14606        0.00042        0.90050        0.02360      299.14622      660.02293       61.57029      642.00000    1.09850e+02    7.52090e+02    1.09850e+02    1.25823e-05    7.92702e-06    1.14541e-07    7.21624e-08    6.67152e+01   -2.70147e-01    1.76673e+02    2.02362e-05    1.27491e-05    6.10027e+01    6.98730e-06    4.40210e-06    2.44500e+02    2.80052e-05    1.76437e-05    3.82971e+01    4.38658e-06    2.76361e-06    3.12322e+02    3.57736e-05    2.25379e-05    2.69557e+01    3.08753e-06    1.94519e-06    9.31009e+01    1.06638e-05    6.71838e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.63539e+02    1.23009e+00    4.35630e+01    1.08908e+01    2.05211e+02    2.21872e+03    4.93363e+02    3.54381e+02
  mc.p5.hnu.369.nodk            369        0.13616        0.36900        0.19150        0.00170        0.14200        0.00042        0.92638        0.02355      250.50137      622.64200       54.51650      602.00000    9.81287e+01    6.91055e+02    9.81287e+01    1.15612e-05    7.46684e-06    1.17816e-07    7.60923e-08    5.99557e+01   -3.44287e-01    1.58959e+02    1.87280e-05    1.20956e-05    5.45923e+01    6.43186e-06    4.15405e-06    2.19784e+02    2.58942e-05    1.67239e-05    3.43090e+01    4.04216e-06    2.61065e-06    2.80603e+02    3.30596e-05    2.13517e-05    2.41493e+01    2.84519e-06    1.83758e-06    7.99965e+01    9.42490e-06    6.08711e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.22303e+02    3.99438e-01    3.87683e+01    9.69208e+00    2.14490e+02    1.84533e+03    3.73039e+02    1.68032e+02
  mc.p5.hnu.370.nodk            370        0.13690        0.37000        0.18159        0.00170        0.13705        0.00041        0.95238        0.02105      190.46099      624.33316       55.78349      562.00000    1.00356e+02    7.32251e+02    1.00356e+02    1.22504e-05    8.12248e-06    1.22069e-07    8.09364e-08    6.11239e+01   -1.01978e+00    1.62186e+02    1.97978e-05    1.31268e-05    5.58981e+01    6.82341e-06    4.52420e-06    2.24009e+02    2.73445e-05    1.81305e-05    3.51389e+01    4.28936e-06    2.84402e-06    2.85825e+02    3.48903e-05    2.31337e-05    2.46109e+01    3.00422e-06    1.99192e-06    5.54139e+01    6.76430e-06    4.48501e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.22553e+02    8.66424e-03    3.89792e+01    9.74480e+00    3.97377e+02    1.85732e+03    3.31508e+02    2.54305e+02
  mc.p5.hnu.371.nodk            371        0.13764        0.37100        0.17207        0.00150        0.12348        0.00039        0.91406        0.02869      248.62561      502.43095       52.31892      477.00000    9.33292e+01    7.55800e+02    9.33292e+01    1.26443e-05    8.62046e-06    1.35481e-07    9.23662e-08    5.69184e+01   -4.46797e-01    1.51162e+02    2.04795e-05    1.39622e-05    5.18460e+01    7.02415e-06    4.78882e-06    2.08988e+02    2.83138e-05    1.93034e-05    3.25244e+01    4.40643e-06    3.00415e-06    2.66806e+02    3.61472e-05    2.46439e-05    2.28533e+01    3.09619e-06    2.11087e-06    7.13729e+01    9.66967e-06    6.59244e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.42226e+02    5.61113e-03    2.52437e+01    6.31092e+00    4.46682e+02    1.49829e+03    2.45586e+02    1.72922e+02
  mc.p5.hnu.372.nodk            372        0.13838        0.37200        0.16242        0.00150        0.11832        0.00039        0.91228        0.03088      198.31147      416.00082       44.54581      458.00000    8.07458e+01    6.82462e+02    8.07458e+01    1.14174e-05    8.01805e-06    1.41400e-07    9.92999e-08    4.89932e+01    8.57246e-01    1.29563e+02    1.83201e-05    1.28656e-05    4.47794e+01    6.33178e-06    4.44658e-06    1.79388e+02    2.53653e-05    1.78132e-05    2.80038e+01    3.95973e-06    2.78078e-06    2.29204e+02    3.24094e-05    2.27600e-05    1.96117e+01    2.77309e-06    1.94744e-06    1.23461e+02    1.74573e-05    1.22596e-05    0.00000e+00    0.00000e+00    0.00000e+00    2.72623e+02    1.76772e-01    1.73057e+01    4.32642e+00    9.97686e+01    1.30739e+03    2.43812e+02    3.89286e+01
  mc.p5.hnu.373.nodk            373        0.13913        0.37300        0.15112        0.00150        0.11268        0.00038        0.93519        0.02838      152.25483      406.58705       40.64485      440.00000    7.42168e+01    6.58627e+02    7.42168e+01    1.10187e-05    7.98663e-06    1.48466e-07    1.07612e-07    4.53717e+01    7.36427e-01    1.20042e+02    1.78221e-05    1.29180e-05    4.13533e+01    6.13956e-06    4.45012e-06    1.66878e+02    2.47757e-05    1.79581e-05    2.57059e+01    3.81645e-06    2.76627e-06    2.12687e+02    3.15767e-05    2.28877e-05    1.80588e+01    2.68112e-06    1.94335e-06    1.08840e+02    1.61591e-05    1.17126e-05    0.00000e+00    0.00000e+00    0.00000e+00    1.86185e+02    1.68862e-01    1.65313e+01    4.13283e+00    3.85763e+01    1.17136e+03    2.19747e+02    1.53009e+01
  mc.p5.hnu.374.nodk            374        0.13988        0.37400        0.13918        0.00150        0.10541        0.00037        0.92473        0.03277      213.14559      412.03992       48.55614      400.00000    8.66625e+01    8.22168e+02    8.66625e+01    1.37547e-05    1.03135e-05    1.58715e-07    1.19007e-07    5.26283e+01   -2.28773e-01    1.39486e+02    2.21385e-05    1.65998e-05    4.79184e+01    7.60538e-06    5.70263e-06    1.93318e+02    3.06825e-05    2.30062e-05    2.99404e+01    4.75200e-06    3.56313e-06    2.46125e+02    3.90638e-05    2.92907e-05    2.10965e+01    3.34834e-06    2.51064e-06    7.53086e+01    1.19526e-05    8.96227e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.79333e+02    1.58838e-06    1.69777e+01    4.24442e+00    2.75831e+02    1.40484e+03    1.77370e+02    1.99103e+02
  mc.p5.hnu.375.nodk            375        0.14062        0.37500        0.12469        0.00130        0.09007        0.00034        0.91892        0.03849      233.32102      364.67085       48.91435      319.00000    8.58146e+01    9.52720e+02    8.58146e+01    1.59388e-05    1.23953e-05    1.85735e-07    1.44443e-07    5.25098e+01   -8.69758e-01    1.39653e+02    2.59384e-05    2.01719e-05    4.79127e+01    8.89906e-06    6.92066e-06    1.92471e+02    3.57486e-05    2.78011e-05    2.98793e+01    5.54963e-06    4.31586e-06    2.46296e+02    4.57458e-05    3.55758e-05    2.10246e+01    3.90499e-06    3.03685e-06    5.15225e+01    9.56952e-06    7.44207e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.12995e+02    1.24416e-06    1.32985e+01    3.32462e+00    4.18964e+02    1.24498e+03    9.29696e+01    3.06079e+02
  mc.p5.hnu.376.nodk            376        0.14138        0.37600        0.10959        0.00130        0.08028        0.00033        0.95385        0.03394      106.78426      290.42111       37.09809      263.00000    6.68841e+01    8.33175e+02    6.68841e+01    1.39388e-05    1.12768e-05    2.08402e-07    1.68601e-07    4.08251e+01   -6.71673e-01    1.08723e+02    2.26581e-05    1.83308e-05    3.69334e+01    7.69701e-06    6.22703e-06    1.50551e+02    3.13753e-05    2.53832e-05    2.30062e+01    4.79455e-06    3.87889e-06    1.91350e+02    3.98777e-05    3.22619e-05    1.60416e+01    3.34310e-06    2.70463e-06    4.47647e+01    9.32907e-06    7.54740e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.22671e+02    2.26474e-01    8.43444e+00    2.10861e+00    1.54664e+02    9.06297e+02    7.66872e+01    1.05180e+02
  mc.p5.hnu.377.nodk            377        0.14213        0.37700        0.09306        0.00130        0.07028        0.00031        0.94000        0.04371      128.07876      243.39671       36.33487      226.00000    6.47823e+01    9.21750e+02    6.47823e+01    1.54206e-05    1.30241e-05    2.38038e-07    2.01044e-07    3.95426e+01   -4.39948e-01    1.04607e+02    2.49003e-05    2.10305e-05    3.55996e+01    8.47406e-06    7.15710e-06    1.45443e+02    3.46208e-05    2.92404e-05    2.23297e+01    5.31532e-06    4.48926e-06    1.86266e+02    4.43384e-05    3.74477e-05    1.54926e+01    3.68783e-06    3.11470e-06    4.97241e+01    1.18362e-05    9.99674e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.55468e+02    1.16004e-01    5.92420e+00    1.48105e+00    9.69298e+01    8.80917e+02    6.21592e+01    1.17228e+02
  mc.p5.hnu.378.nodk            378        0.14288        0.37800        0.07658        0.00130        0.05906        0.00028        0.85714        0.06537      184.65332      178.17991       33.86012      190.00000    5.98078e+01    1.01264e+03    5.98078e+01    1.69413e-05    1.50002e-05    2.83262e-07    2.50806e-07    3.63963e+01    3.24761e-01    9.66375e+01    2.73737e-05    2.42373e-05    3.26968e+01    9.26176e-06    8.20058e-06    1.33455e+02    3.78027e-05    3.34714e-05    2.04235e+01    5.78519e-06    5.12234e-06    1.71284e+02    4.85181e-05    4.29591e-05    1.40983e+01    3.99352e-06    3.53595e-06    7.20853e+01    2.04190e-05    1.80795e-05    0.00000e+00    0.00000e+00    0.00000e+00    3.24830e+02    6.21674e-02    3.17481e+00    7.93702e-01    6.40530e+01    6.55040e+02    3.00369e+01    6.85174e+01
  mc.p5.hnu.379.nodk            379        0.14364        0.37900        0.06167        0.00110        0.04532        0.00025        0.92308        0.07105       81.90814      117.57540       22.60997      124.00000    4.08309e+01    9.00968e+02    4.08309e+01    1.50730e-05    1.40622e-05    3.69156e-07    3.44401e-07    2.50756e+01    2.56209e-01    6.66678e+01    2.46108e-05    2.29605e-05    2.24106e+01    8.27298e-06    7.71822e-06    9.24913e+01    3.41437e-05    3.18541e-05    1.37837e+01    5.08833e-06    4.74712e-06    1.18298e+02    4.36705e-05    4.07420e-05    9.43883e+00    3.48440e-06    3.25074e-06    4.80640e+01    1.77431e-05    1.65533e-05    0.00000e+00    0.00000e+00    0.00000e+00    1.03840e+02    1.01579e-02    1.38240e+00    3.45599e-01    1.34000e+01    3.65996e+02    1.08540e+01    1.53820e+01
