             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape        err_km3
  mc.p5.hnu.344.nodk            344        0.11834        0.34400        0.28907        0.00250        0.21286        0.00049        0.88360        0.01781      695.07680     1307.72973       51.11354     1338.00000    1.02557e+02    4.81792e+02    1.02557e+02    8.06025e-06    3.53543e-06    7.85932e-08    3.44729e-08    6.26125e+01    4.83454e-01    1.66389e+02    1.30771e-05    5.73592e-06    5.75028e+01    4.51933e-06    1.98229e-06    2.29203e+02    1.80138e-05    7.90131e-06    3.61330e+01    2.83981e-06    1.24561e-06    2.93024e+02    2.30297e-05    1.01014e-05    2.54780e+01    2.00240e-06    8.78300e-07    1.33966e+02    1.05288e-05    4.61821e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.55459e+02    6.84230e+00    1.71016e+02    4.27539e+01    1.10488e+02    1.14638e+03    1.84136e+01    1.00603e+02    1.60635e+02
  mc.p5.hnu.345.nodk            345        0.11903        0.34500        0.28574        0.00230        0.20164        0.00048        0.89766        0.01785      599.33174     1231.10132       50.80840     1211.00000    1.01756e+02    5.04648e+02    1.01756e+02    8.44264e-06    3.73919e-06    8.29690e-08    3.67464e-08    6.17462e+01   -3.25547e-01    1.63576e+02    1.35718e-05    6.01084e-06    5.65740e+01    4.69389e-06    2.07889e-06    2.26402e+02    1.87843e-05    8.31946e-06    3.55846e+01    2.95242e-06    1.30761e-06    2.89221e+02    2.39964e-05    1.06278e-05    2.51015e+01    2.08265e-06    9.22392e-07    8.34713e+01    6.92553e-06    3.06727e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.23663e+02    2.38691e+00    1.51561e+02    3.78903e+01    1.81999e+02    1.18509e+03    1.56553e+01    1.47808e+02    1.35440e+02
  mc.p5.hnu.346.nodk            346        0.11972        0.34600        0.28508        0.00230        0.20267        0.00048        0.89118        0.01836      652.69538     1240.30858       54.18484     1230.00000    1.06258e+02    5.24294e+02    1.06258e+02    8.77131e-06    3.92378e-06    8.25473e-08    3.69269e-08    6.46243e+01   -1.59515e-01    1.71079e+02    1.41221e-05    6.31741e-06    5.90488e+01    4.87432e-06    2.18049e-06    2.36905e+02    1.95559e-05    8.74819e-06    3.73756e+01    3.08526e-06    1.38017e-06    3.02727e+02    2.49893e-05    1.11788e-05    2.63332e+01    2.17374e-06    9.72405e-07    9.66297e+01    7.97652e-06    3.56824e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.06253e+02    2.42274e+00    1.53837e+02    3.84591e+01    2.73885e+02    1.29804e+03    1.61380e+01    2.14627e+02    1.32339e+02
  mc.p5.hnu.347.nodk            347        0.12041        0.34700        0.28358        0.00230        0.20315        0.00048        0.87387        0.01969      747.34254     1213.54352       58.81667     1226.00000    1.12130e+02    5.51946e+02    1.12130e+02    9.23391e-06    4.17357e-06    8.23501e-08    3.72208e-08    6.83589e+01    1.82222e-01    1.80953e+02    1.49015e-05    6.73522e-06    6.27054e+01    5.16380e-06    2.33395e-06    2.50784e+02    2.06521e-05    9.33438e-06    3.93554e+01    3.24092e-06    1.46484e-06    3.19594e+02    2.63186e-05    1.18955e-05    2.78539e+01    2.29377e-06    1.03674e-06    1.25286e+02    1.03173e-05    4.66326e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.77069e+02    2.31931e+00    1.47269e+02    3.68172e+01    3.81582e+02    1.46845e+03    1.80883e+01    2.97989e+02    1.29815e+02
  mc.p5.hnu.348.nodk            348        0.12110        0.34800        0.28160        0.00230        0.20289        0.00048        0.87273        0.01985      709.13039     1170.65876       52.86024     1207.00000    1.03177e+02    5.08528e+02    1.03177e+02    8.50754e-06    3.88646e-06    8.24561e-08    3.76680e-08    6.29672e+01    5.77146e-01    1.67006e+02    1.37706e-05    6.29077e-06    5.75102e+01    4.74206e-06    2.16629e-06    2.30829e+02    1.90332e-05    8.69487e-06    3.62432e+01    2.98848e-06    1.36521e-06    2.94646e+02    2.42953e-05    1.10987e-05    2.55918e+01    2.11020e-06    9.63993e-07    1.40664e+02    1.15986e-05    5.29853e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.05318e+02    2.15828e+00    1.37044e+02    3.42610e+01    1.79213e+02    1.28628e+03    2.03934e+01    1.03372e+02    1.26169e+02
  mc.p5.hnu.349.nodk            349        0.12180        0.34900        0.27991        0.00230        0.20334        0.00048        0.87087        0.01987      707.57181     1165.92778       54.32763     1216.00000    1.04870e+02    5.15732e+02    1.04870e+02    8.62806e-06    3.98515e-06    8.22740e-08    3.80009e-08    6.41671e+01    7.80341e-01    1.70704e+02    1.40445e-05    6.48691e-06    5.85737e+01    4.81909e-06    2.22586e-06    2.35527e+02    1.93777e-05    8.95023e-06    3.69657e+01    3.04132e-06    1.40473e-06    3.00341e+02    2.47102e-05    1.14132e-05    2.61225e+01    2.14920e-06    9.92680e-07    1.56525e+02    1.28779e-05    5.94810e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.16663e+02    5.85493e-02    1.35939e+02    3.39847e+01    1.44394e+02    1.39008e+03    2.25889e+01    1.84149e+02    1.23639e+02
  mc.p5.hnu.350.nodk            350        0.12250        0.35000        0.27773        0.00230        0.20313        0.00048        0.88782        0.01946      607.16439     1123.94278       47.73986     1217.00000    9.53048e+01    4.69170e+02    9.53048e+01    7.84909e-06    3.66685e-06    8.23578e-08    3.84750e-08    5.83356e+01    1.59521e+00    1.55139e+02    1.27769e-05    5.96897e-06    5.33043e+01    4.39003e-06    2.05089e-06    2.13956e+02    1.76210e-05    8.23197e-06    3.36596e+01    2.77213e-06    1.29505e-06    2.72767e+02    2.24645e-05    1.04947e-05    2.36635e+01    1.94888e-06    9.10454e-07    1.90633e+02    1.57001e-05    7.33461e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.37913e+02    5.44085e-02    1.26325e+02    3.15812e+01    6.19379e+01    1.14658e+03    2.28929e+01    3.14814e+01    1.20324e+02
  mc.p5.hnu.351.nodk            351        0.12320        0.35100        0.27429        0.00230        0.20236        0.00048        0.87013        0.02077      701.88019     1110.06740       51.30240     1199.00000    1.00822e+02    4.98238e+02    1.00822e+02    8.33538e-06    3.94012e-06    8.26739e-08    3.90798e-08    6.11719e+01    1.45381e+00    1.62650e+02    1.34469e-05    6.35634e-06    5.57523e+01    4.60925e-06    2.17879e-06    2.24470e+02    1.85578e-05    8.77226e-06    3.51862e+01    2.90898e-06    1.37507e-06    2.86284e+02    2.36682e-05    1.11879e-05    2.48617e+01    2.05541e-06    9.71590e-07    1.91027e+02    1.57930e-05    7.46532e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.97504e+02    5.30734e-02    1.23225e+02    3.08062e+01    7.32714e+01    1.28862e+03    2.38757e+01    7.68260e+01    1.17753e+02
  mc.p5.hnu.352.nodk            352        0.12390        0.35200        0.27227        0.00230        0.20171        0.00048        0.87187        0.02024      660.07448     1106.91868       50.02311     1209.00000    9.81717e+01    4.86701e+02    9.81717e+01    8.14239e-06    3.89603e-06    8.29403e-08    3.96859e-08    6.00769e+01    1.69918e+00    1.58996e+02    1.31872e-05    6.30991e-06    5.47760e+01    4.54314e-06    2.17384e-06    2.20831e+02    1.83158e-05    8.76389e-06    3.45435e+01    2.86505e-06    1.37089e-06    2.81646e+02    2.33598e-05    1.11774e-05    2.43965e+01    2.02345e-06    9.68198e-07    2.02586e+02    1.68025e-05    8.03979e-06    2.16555e+00    1.79612e-07    8.59419e-08    8.40180e+02    2.53230e-04    1.22527e+02    3.06317e+01    8.25463e+01    1.25067e+03    2.35931e+01    3.76668e+01    1.14497e+02
  mc.p5.hnu.353.nodk            353        0.12461        0.35300        0.27011        0.00210        0.19137        0.00047        0.89123        0.02019      531.16049     1017.20736       48.50648     1068.00000    9.55549e+01    4.99321e+02    9.55549e+01    8.35350e-06    4.04773e-06    8.74210e-08    4.23602e-08    5.80524e+01    8.74944e-01    1.54383e+02    1.34964e-05    6.53972e-06    5.32310e+01    4.65351e-06    2.25488e-06    2.13205e+02    1.86386e-05    9.03142e-06    3.34953e+01    2.92819e-06    1.41887e-06    2.72020e+02    2.37802e-05    1.15228e-05    2.36148e+01    2.06443e-06    1.00033e-06    1.47284e+02    1.28757e-05    6.23898e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.57362e+02    2.13847e-04    1.03471e+02    2.58678e+01    1.29677e+02    1.28846e+03    2.27548e+01    3.04467e+01    9.48347e+01
  mc.p5.hnu.354.nodk            354        0.12532        0.35400        0.26766        0.00210        0.19192        0.00047        0.90614        0.01933      483.85825     1031.14310       52.27586     1052.00000    1.01019e+02    5.26370e+02    1.01019e+02    8.80603e-06    4.32305e-06    8.71720e-08    4.27944e-08    6.13507e+01    3.39962e-01    1.62845e+02    1.41955e-05    6.96885e-06    5.59425e+01    4.87662e-06    2.39403e-06    2.24663e+02    1.95843e-05    9.61432e-06    3.53274e+01    3.07956e-06    1.51182e-06    2.87488e+02    2.50609e-05    1.23029e-05    2.49631e+01    2.17609e-06    1.06828e-06    1.22305e+02    1.06615e-05    5.23395e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.90900e+02    2.19747e-04    1.06326e+02    2.65814e+01    2.43297e+02    1.53306e+03    2.52927e+01    1.15337e+02    9.19713e+01
  mc.p5.hnu.355.nodk            355        0.12602        0.35500        0.26585        0.00210        0.19216        0.00047        0.91538        0.01919      462.00757     1025.25688       51.95585     1059.00000    1.00378e+02    5.22367e+02    1.00378e+02    8.73907e-06    4.34859e-06    8.70617e-08    4.33222e-08    6.10301e+01    5.52893e-01    1.62208e+02    1.41221e-05    7.02718e-06    5.59216e+01    4.86863e-06    2.42265e-06    2.24030e+02    1.95044e-05    9.70546e-06    3.51963e+01    3.06425e-06    1.52478e-06    2.85846e+02    2.48862e-05    1.23835e-05    2.48202e+01    2.16089e-06    1.07526e-06    1.34841e+02    1.17395e-05    5.84161e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.48393e+02    2.17245e-04    1.05115e+02    2.62788e+01    2.08246e+02    1.58627e+03    3.00686e+01    1.06018e+02    8.90255e+01
  mc.p5.hnu.356.nodk            356        0.12674        0.35600        0.26337        0.00210        0.19139        0.00047        0.90545        0.01946      432.62002      967.60003       47.24101     1064.00000    9.27072e+01    4.84379e+02    9.27072e+01    8.10353e-06    4.08929e-06    8.74100e-08    4.41097e-08    5.65625e+01    1.70431e+00    1.50542e+02    1.31589e-05    6.64037e-06    5.19105e+01    4.53750e-06    2.28976e-06    2.07356e+02    1.81250e-05    9.14643e-06    3.25313e+01    2.84356e-06    1.43495e-06    2.65178e+02    2.31792e-05    1.16969e-05    2.28797e+01    1.99992e-06    1.00922e-06    1.91124e+02    1.67062e-05    8.43044e-06    2.25846e+00    1.97412e-07    9.96201e-08    5.23647e+02    4.77964e-03    9.36250e+01    2.34062e+01    3.52767e+01    1.42754e+03    3.36314e+01    8.38263e+00    8.62015e+01
  mc.p5.hnu.357.nodk            357        0.12745        0.35700        0.25822        0.00210        0.18909        0.00047        0.87770        0.02144      493.21005      909.23286       46.82296     1066.00000    9.16386e+01    4.84625e+02    9.16386e+01    8.10765e-06    4.15135e-06    8.84742e-08    4.53013e-08    5.56922e+01    2.81488e+00    1.47458e+02    1.30462e-05    6.68005e-06    5.08502e+01    4.49893e-06    2.30358e-06    2.04285e+02    1.80740e-05    9.25439e-06    3.19203e+01    2.82413e-06    1.44603e-06    2.61105e+02    2.31011e-05    1.18284e-05    2.25934e+01    1.99893e-06    1.02351e-06    2.50959e+02    2.22034e-05    1.13688e-05    6.31657e+01    5.58853e-06    2.86148e-06    6.40440e+02    4.22040e-03    8.26704e+01    2.06676e+01    1.83150e+01    1.29730e+03    3.68019e+01    1.30802e+01    8.31138e+01
  mc.p5.hnu.358.nodk            358        0.12816        0.35800        0.25622        0.00210        0.18920        0.00047        0.89474        0.01924      384.87749      912.16052       46.23308     1050.00000    9.09463e+01    4.80698e+02    9.09463e+01    8.04195e-06    4.18042e-06    8.84253e-08    4.59658e-08    5.52237e+01    2.49602e+00    1.46773e+02    1.29785e-05    6.74655e-06    5.02316e+01    4.44174e-06    2.30894e-06    2.02593e+02    1.79143e-05    9.31232e-06    3.16825e+01    2.80154e-06    1.45631e-06    2.58404e+02    2.28495e-05    1.18778e-05    2.23625e+01    1.97741e-06    1.02791e-06    2.31007e+02    2.04268e-05    1.06184e-05    4.52666e+01    4.00271e-06    2.08072e-06    4.93523e+02    4.24762e-03    8.32037e+01    2.08009e+01    6.63831e+01    1.34009e+03    4.17119e+01    1.21330e+01    7.96470e+01
  mc.p5.hnu.359.nodk            359        0.12888        0.35900        0.25244        0.00210        0.18859        0.00047        0.89209        0.02040      455.01560      932.67659       51.16495     1021.00000    9.75678e+01    5.17365e+02    9.75678e+01    8.65538e-06    4.57055e-06    8.87114e-08    4.68449e-08    5.95863e+01    1.48228e+00    1.58402e+02    1.40521e-05    7.42033e-06    5.46387e+01    4.84708e-06    2.55954e-06    2.18217e+02    1.93584e-05    1.02224e-05    3.42578e+01    3.03906e-06    1.60480e-06    2.79039e+02    2.47539e-05    1.30715e-05    2.41003e+01    2.13797e-06    1.12898e-06    1.87804e+02    1.66603e-05    8.79764e-06    0.00000e+00    0.00000e+00    0.00000e+00    5.87547e+02    4.27509e-01    8.69886e+01    2.17471e+01    4.95325e+01    1.71220e+03    4.75345e+01    3.50124e+01    7.68592e+01
  mc.p5.hnu.360.nodk            360        0.12960        0.36000        0.24800        0.00190        0.17652        0.00046        0.90734        0.01995      376.51907      882.47953       51.52305      897.00000    9.75695e+01    5.52730e+02    9.75695e+01    9.24703e-06    4.96347e-06    9.47738e-08    5.08711e-08    5.94736e+01    2.44150e-01    1.57392e+02    1.49167e-05    8.00672e-06    5.45611e+01    5.17096e-06    2.77558e-06    2.18223e+02    2.06818e-05    1.11012e-05    3.41679e+01    3.23822e-06    1.73816e-06    2.78033e+02    2.63502e-05    1.41438e-05    2.41411e+01    2.28794e-06    1.22808e-06    1.12779e+02    1.06885e-05    5.73717e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.76577e+02    3.82730e-01    7.78770e+01    1.94693e+01    6.67501e+01    1.78263e+03    4.32446e+01    1.26897e+02    6.07989e+01
  mc.p5.hnu.361.nodk            361        0.13032        0.36100        0.24385        0.00190        0.17498        0.00046        0.88285        0.02288      524.60315      883.65354       60.23648      875.00000    1.10009e+02    6.28690e+02    1.10009e+02    1.05178e-05    5.74255e-06    9.56091e-08    5.22009e-08    6.71721e+01   -1.28826e-01    1.77834e+02    1.70026e-05    9.28312e-06    6.13932e+01    5.86975e-06    3.20478e-06    2.45656e+02    2.34870e-05    1.28235e-05    3.86924e+01    3.69935e-06    2.01978e-06    3.14484e+02    3.00675e-05    1.64163e-05    2.73062e+01    2.61072e-06    1.42541e-06    1.02247e+02    9.77576e-06    5.33740e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.30073e+02    3.83749e-01    7.80844e+01    1.95211e+01    2.30965e+02    2.13725e+03    4.39821e+01    3.30399e+02    5.77793e+01
  mc.p5.hnu.362.nodk            362        0.13104        0.36200        0.23915        0.00190        0.17364        0.00045        0.88571        0.02236      459.72793      849.41574       60.51459      834.00000    1.10233e+02    6.34842e+02    1.10233e+02    1.06207e-05    5.90264e-06    9.63483e-08    5.35470e-08    6.71672e+01   -2.29513e-01    1.78060e+02    1.71558e-05    9.53460e-06    6.14935e+01    5.92480e-06    3.29280e-06    2.45882e+02    2.36903e-05    1.31663e-05    3.87324e+01    3.73180e-06    2.07400e-06    3.13698e+02    3.02243e-05    1.67976e-05    2.71973e+01    2.62042e-06    1.45634e-06    9.61206e+01    9.26106e-06    5.14697e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.58743e+02    1.68185e+00    7.21507e+01    1.80377e+01    4.10284e+02    2.17096e+03    4.43649e+01    2.31643e+02    5.41462e+01
  mc.p5.hnu.363.nodk            363        0.13177        0.36300        0.23457        0.00190        0.17208        0.00045        0.87330        0.02462      464.61924      764.62024       57.41828      842.00000    1.04373e+02    6.06531e+02    1.04373e+02    1.01471e-05    5.74494e-06    9.72198e-08    5.50425e-08    6.37297e+01    1.21419e+00    1.69206e+02    1.64501e-05    9.31350e-06    5.80020e+01    5.63894e-06    3.19257e-06    2.34032e+02    2.27525e-05    1.28817e-05    3.66861e+01    3.56662e-06    2.01929e-06    2.97842e+02    2.89561e-05    1.63939e-05    2.58063e+01    2.50888e-06    1.42044e-06    1.83388e+02    1.78289e-05    1.00941e-05    0.00000e+00    0.00000e+00    0.00000e+00    6.84518e+02    2.01062e+00    5.84644e+01    1.46161e+01    2.65290e+02    2.06829e+03    4.69954e+01    1.06479e+02    5.01901e+01
  mc.p5.hnu.364.nodk            364        0.13250        0.36400        0.22889        0.00190        0.16965        0.00045        0.91364        0.02122      335.62264      788.83194       52.66734      829.00000    9.75423e+01    5.74971e+02    9.75423e+01    9.61912e-06    5.55260e-06    9.86149e-08    5.69251e-08    5.96882e+01    6.72965e-01    1.58374e+02    1.56180e-05    9.01544e-06    5.46615e+01    5.39044e-06    3.11161e-06    2.19202e+02    2.16166e-05    1.24781e-05    3.42762e+01    3.38014e-06    1.95118e-06    2.79009e+02    2.75145e-05    1.58826e-05    2.41046e+01    2.37707e-06    1.37216e-06    1.39110e+02    1.37183e-05    7.91885e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.25371e+02    2.13996e+00    6.22256e+01    1.55564e+01    8.18864e+01    2.01066e+03    5.04302e+01    7.88642e+01    4.67171e+01
  mc.p5.hnu.365.nodk            365        0.13322        0.36500        0.22261        0.00190        0.16743        0.00045        0.91163        0.02169      331.75772      765.58146       52.28934      864.00000    9.69209e+01    5.78871e+02    9.69209e+01    9.68437e-06    5.70488e-06    9.99203e-08    5.88612e-08    5.91587e+01    1.66363e+00    1.56748e+02    1.56623e-05    9.22636e-06    5.40329e+01    5.39899e-06    3.18044e-06    2.16569e+02    2.16397e-05    1.27475e-05    3.40045e+01    3.39774e-06    2.00154e-06    2.77398e+02    2.77177e-05    1.63280e-05    2.39597e+01    2.39406e-06    1.41029e-06    1.97306e+02    1.97148e-05    1.16136e-05    0.00000e+00    0.00000e+00    0.00000e+00    4.25001e+02    2.01567e+00    5.86115e+01    1.46529e+01    6.10621e+01    1.99460e+03    5.10792e+01    8.43162e+01    4.28366e+01
  mc.p5.hnu.366.nodk            366        0.13396        0.36600        0.21453        0.00170        0.15281        0.00043        0.91837        0.02212      273.36186      686.40322       51.87301      748.00000    9.53677e+01    6.24082e+02    9.53677e+01    1.04407e-05    6.28274e-06    1.09479e-07    6.58791e-08    5.81138e+01    1.05993e+00    1.54196e+02    1.68812e-05    1.01583e-05    5.31139e+01    5.81484e-06    3.49909e-06    2.13019e+02    2.33210e-05    1.40335e-05    3.33884e+01    3.65531e-06    2.19960e-06    2.71834e+02    2.97600e-05    1.79082e-05    2.35023e+01    2.57300e-06    1.54831e-06    1.58253e+02    1.73254e-05    1.04256e-05    0.00000e+00    0.00000e+00    0.00000e+00    3.52882e+02    2.34096e+00    4.71149e+01    1.17787e+01    9.31230e+01    1.95008e+03    4.80748e+01    1.53415e+02    3.19969e+01
  mc.p5.hnu.367.nodk            367        0.13469        0.36700        0.20830        0.00170        0.15029        0.00043        0.89552        0.02406      304.71935      649.85822       51.71806      706.00000    9.41545e+01    6.26498e+02    9.41545e+01    1.04811e-05    6.44967e-06    1.11319e-07    6.85009e-08    5.76595e+01    9.73678e-01    1.52987e+02    1.70303e-05    1.04798e-05    5.27292e+01    5.86973e-06    3.61199e-06    2.11816e+02    2.35791e-05    1.45096e-05    3.30265e+01    3.67646e-06    2.26235e-06    2.69624e+02    3.00141e-05    1.84695e-05    2.31978e+01    2.58235e-06    1.58907e-06    1.51973e+02    1.69174e-05    1.04103e-05    0.00000e+00    0.00000e+00    0.00000e+00    4.31178e+02    1.19249e+00    4.22316e+01    1.05579e+01    8.31199e+01    1.93759e+03    5.64339e+01    8.29614e+01    2.94958e+01
  mc.p5.hnu.368.nodk            368        0.13542        0.36800        0.19899        0.00170        0.14606        0.00042        0.90050        0.02360      299.14622      660.02293       57.96896      642.00000    1.04423e+02    7.14937e+02    1.04423e+02    1.19607e-05    7.53542e-06    1.14541e-07    7.21624e-08    6.34068e+01   -2.84243e-01    1.68248e+02    1.92713e-05    1.21412e-05    5.78094e+01    6.62153e-06    4.17166e-06    2.32067e+02    2.65812e-05    1.67465e-05    3.64535e+01    4.17541e-06    2.63057e-06    2.96893e+02    3.40063e-05    2.14245e-05    2.55904e+01    2.93114e-06    1.84666e-06    8.77383e+01    1.00496e-05    6.33141e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.44995e+02    1.23009e+00    4.35630e+01    1.08908e+01    2.05211e+02    2.21872e+03    5.48181e+01    3.54381e+02    2.65887e+01
  mc.p5.hnu.369.nodk            369        0.13616        0.36900        0.19150        0.00170        0.14200        0.00042        0.92638        0.02355      250.50137      622.64200       51.53781      602.00000    9.37107e+01    6.59942e+02    9.37107e+01    1.10407e-05    7.13066e-06    1.17816e-07    7.60923e-08    5.72607e+01   -3.60491e-01    1.51537e+02    1.78535e-05    1.15308e-05    5.22651e+01    6.15769e-06    3.97697e-06    2.10372e+02    2.47853e-05    1.60077e-05    3.28805e+01    3.87386e-06    2.50195e-06    2.68185e+02    3.15966e-05    2.04068e-05    2.30241e+01    2.71261e-06    1.75195e-06    7.56657e+01    8.91466e-06    5.75758e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.14932e+02    3.99438e-01    3.87683e+01    9.69208e+00    2.14490e+02    1.84533e+03    4.14488e+01    1.68032e+02    2.30587e+01
  mc.p5.hnu.370.nodk            370        0.13690        0.37000        0.18159        0.00170        0.13705        0.00041        0.95238        0.02105      190.46099      624.33316       53.24328      562.00000    9.65710e+01    7.04631e+02    9.65710e+01    1.17883e-05    7.81611e-06    1.22069e-07    8.09364e-08    5.88148e+01   -1.05982e+00    1.56404e+02    1.90921e-05    1.26588e-05    5.36260e+01    6.54606e-06    4.34030e-06    2.15217e+02    2.62713e-05    1.74189e-05    3.36513e+01    4.10776e-06    2.72361e-06    2.75037e+02    3.35734e-05    2.22605e-05    2.36636e+01    2.88858e-06    1.91525e-06    5.21982e+01    6.37176e-06    4.22473e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.19760e+02    8.66424e-03    3.89792e+01    9.74480e+00    3.97377e+02    1.85732e+03    3.68343e+01    2.54305e+02    2.05168e+01
  mc.p5.hnu.371.nodk            371        0.13764        0.37100        0.17207        0.00150        0.12348        0.00039        0.91406        0.02869      248.62561      502.43095       50.25966      477.00000    9.02354e+01    7.30745e+02    9.02354e+01    1.22252e-05    8.33470e-06    1.35481e-07    9.23662e-08    5.50315e+01   -4.62116e-01    1.46066e+02    1.97892e-05    1.34916e-05    5.01671e+01    6.79668e-06    4.63374e-06    2.01890e+02    2.73523e-05    1.86478e-05    3.14768e+01    4.26451e-06    2.90739e-06    2.57709e+02    3.49147e-05    2.38036e-05    2.21137e+01    2.99598e-06    2.04256e-06    6.83806e+01    9.26428e-06    6.31606e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.34883e+02    5.61113e-03    2.52437e+01    6.31092e+00    4.46682e+02    1.49829e+03    2.72873e+01    1.72922e+02    1.44054e+01
  mc.p5.hnu.372.nodk            372        0.13838        0.37200        0.16242        0.00150        0.11832        0.00039        0.91228        0.03088      198.31147      416.00082       42.09037      458.00000    7.71073e+01    6.51710e+02    7.71073e+01    1.09029e-05    7.65674e-06    1.41400e-07    9.92999e-08    4.67718e+01    8.97960e-01    1.23927e+02    1.75233e-05    1.23060e-05    4.26341e+01    6.02844e-06    4.23356e-06    1.71756e+02    2.42862e-05    1.70553e-05    2.66119e+01    3.76291e-06    2.64256e-06    2.19576e+02    3.10479e-05    2.18038e-05    1.86137e+01    2.63197e-06    1.84834e-06    1.19856e+02    1.69476e-05    1.19017e-05    0.00000e+00    0.00000e+00    0.00000e+00    2.64711e+02    1.76772e-01    1.73057e+01    4.32642e+00    9.97686e+01    1.30739e+03    2.70903e+01    3.89286e+01    1.19044e+01
  mc.p5.hnu.373.nodk            373        0.13913        0.37300        0.15112        0.00150        0.11268        0.00038        0.93519        0.02838      152.25483      406.58705       38.24814      440.00000    7.07250e+01    6.27640e+02    7.07250e+01    1.05003e-05    7.61088e-06    1.48466e-07    1.07612e-07    4.32378e+01    7.72772e-01    1.14553e+02    1.70072e-05    1.23273e-05    3.93354e+01    5.83996e-06    4.23296e-06    1.59391e+02    2.36641e-05    1.71524e-05    2.46411e+01    3.65836e-06    2.65168e-06    2.03201e+02    3.01684e-05    2.18669e-05    1.71350e+01    2.54397e-06    1.84394e-06    1.05380e+02    1.56453e-05    1.13401e-05    0.00000e+00    0.00000e+00    0.00000e+00    1.82449e+02    1.68862e-01    1.65313e+01    4.13283e+00    3.85763e+01    1.17136e+03    2.44163e+01    1.53009e+01    9.98297e+00
  mc.p5.hnu.374.nodk            374        0.13988        0.37400        0.13918        0.00150        0.10541        0.00037        0.92473        0.03277      213.14559      412.03992       46.93800      400.00000    8.42211e+01    7.99007e+02    8.42211e+01    1.33672e-05    1.00229e-05    1.58715e-07    1.19007e-07    5.11392e+01   -2.35434e-01    1.36053e+02    2.15937e-05    1.61913e-05    4.63127e+01    7.35053e-06    5.51155e-06    1.87876e+02    2.98188e-05    2.23586e-05    2.90778e+01    4.61509e-06    3.46047e-06    2.39690e+02    3.80425e-05    2.85249e-05    2.04213e+01    3.24118e-06    2.43029e-06    7.28861e+01    1.15681e-05    8.67398e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.74769e+02    1.58838e-06    1.69777e+01    4.24442e+00    2.75831e+02    1.40484e+03    1.97078e+01    1.99103e+02    7.70290e+00
  mc.p5.hnu.375.nodk            375        0.14062        0.37500        0.12469        0.00130        0.09007        0.00034        0.91892        0.03849      233.32102      364.67085       48.07991      319.00000    8.45404e+01    9.38573e+02    8.45404e+01    1.57021e-05    1.22113e-05    1.85735e-07    1.44443e-07    5.17334e+01   -8.82811e-01    1.37377e+02    2.55156e-05    1.98431e-05    4.68212e+01    8.69632e-06    6.76300e-06    1.90206e+02    3.53279e-05    2.74740e-05    2.95293e+01    5.48461e-06    4.26530e-06    2.42012e+02    4.49501e-05    3.49570e-05    2.06610e+01    3.83746e-06    2.98434e-06    5.03923e+01    9.35959e-06    7.27881e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.09986e+02    1.24416e-06    1.32985e+01    3.32462e+00    4.18964e+02    1.24498e+03    1.03300e+01    3.06079e+02    4.71284e+00
