             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape
  mc.p5.hnu.346.nodk            346        0.11972        0.34600        0.28508        0.00230        0.20267        0.00048        0.89118        0.01836      652.69538     1240.30858       66.81011     1230.00000    1.24113e+02    6.12396e+02    1.24113e+02    1.02452e-05    4.58312e-06    8.25473e-08    3.69269e-08    7.55242e+01   -1.36494e-01    1.99937e+02    1.65042e-05    7.38305e-06    6.89974e+01    5.69555e-06    2.54786e-06    2.76765e+02    2.28462e-05    1.02201e-05    4.36578e+01    3.60384e-06    1.61215e-06    3.52579e+02    2.91044e-05    1.30196e-05    3.07855e+01    2.54126e-06    1.13681e-06    1.14432e+02    9.44608e-06    4.22563e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.68528e+02    2.42274e+00    1.53837e+02    3.84591e+01    2.73885e+02    1.29804e+03    1.61380e+03    2.14627e+02
  mc.p5.hnu.347.nodk            347        0.12041        0.34700        0.28358        0.00230        0.20315        0.00048        0.87387        0.01969      747.34254     1213.54352       72.22984     1226.00000    1.31528e+02    6.47431e+02    1.31528e+02    1.08314e-05    4.89559e-06    8.23501e-08    3.72208e-08    8.01916e+01    1.55334e-01    2.12355e+02    1.74874e-05    7.90403e-06    7.34933e+01    6.05218e-06    2.73548e-06    2.93177e+02    2.41431e-05    1.09123e-05    4.63974e+01    3.82083e-06    1.72695e-06    3.75004e+02    3.08816e-05    1.39580e-05    3.26864e+01    2.69173e-06    1.21661e-06    1.44663e+02    1.19130e-05    5.38446e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.07389e+03    2.31931e+00    1.47269e+02    3.68172e+01    3.81582e+02    1.46845e+03    1.80883e+03    2.97989e+02
  mc.p5.hnu.348.nodk            348        0.12110        0.34800        0.28160        0.00230        0.20289        0.00048        0.87273        0.01985      709.13039     1170.65876       69.27043     1207.00000    1.26597e+02    6.23960e+02    1.26597e+02    1.04387e-05    4.76865e-06    8.24561e-08    3.76680e-08    7.72596e+01    4.70378e-01    2.04421e+02    1.68558e-05    7.70015e-06    7.07660e+01    5.83509e-06    2.66562e-06    2.83253e+02    2.33560e-05    1.06696e-05    4.46822e+01    3.68432e-06    1.68309e-06    3.61071e+02    2.97725e-05    1.36008e-05    3.14707e+01    2.59495e-06    1.18544e-06    1.63992e+02    1.35222e-05    6.17727e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.01672e+03    2.15828e+00    1.37044e+02    3.42610e+01    1.79213e+02    1.28628e+03    2.03934e+03    1.03372e+02
  mc.p5.hnu.349.nodk            349        0.12180        0.34900        0.27991        0.00230        0.20334        0.00048        0.87087        0.01987      707.57181     1165.92778       72.06267     1216.00000    1.30400e+02    6.41285e+02    1.30400e+02    1.07285e-05    4.95532e-06    8.22740e-08    3.80009e-08    7.97431e+01    6.27919e-01    2.11229e+02    1.73786e-05    8.02689e-06    7.31536e+01    6.01864e-06    2.77991e-06    2.92055e+02    2.40285e-05    1.10984e-05    4.60615e+01    3.78966e-06    1.75038e-06    3.72877e+02    3.06780e-05    1.41697e-05    3.25233e+01    2.67582e-06    1.23592e-06    1.81928e+02    1.49679e-05    6.91342e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.04554e+03    5.85493e-02    1.35939e+02    3.39847e+01    1.44394e+02    1.39008e+03    2.25889e+03    1.84149e+02
  mc.p5.hnu.350.nodk            350        0.12250        0.35000        0.27773        0.00230        0.20313        0.00048        0.88782        0.01946      607.16439     1123.94278       67.25243     1217.00000    1.22836e+02    6.04701e+02    1.22836e+02    1.01165e-05    4.72611e-06    8.23578e-08    3.84750e-08    7.51454e+01    1.23836e+00    1.99671e+02    1.64445e-05    7.68236e-06    6.86206e+01    5.65144e-06    2.64018e-06    2.75494e+02    2.26891e-05    1.05996e-05    4.33213e+01    3.56784e-06    1.66679e-06    3.51311e+02    2.89332e-05    1.35167e-05    3.06290e+01    2.52254e-06    1.17845e-06    2.17870e+02    1.79433e-05    8.38254e-06    0.00000e+00    0.00000e+00    0.00000e+00    8.35632e+02    5.44085e-02    1.26325e+02    3.15812e+01    6.19379e+01    1.14658e+03    2.28929e+03    3.14814e+01
  mc.p5.hnu.351.nodk            351        0.12320        0.35100        0.27429        0.00230        0.20236        0.00048        0.87013        0.02077      701.88019     1110.06740       70.84268     1199.00000    1.28867e+02    6.36826e+02    1.28867e+02    1.06539e-05    5.03610e-06    8.26739e-08    3.90798e-08    7.82863e+01    1.13599e+00    2.07693e+02    1.71708e-05    8.11661e-06    7.15147e+01    5.91240e-06    2.79478e-06    2.86515e+02    2.36873e-05    1.11969e-05    4.51873e+01    3.73580e-06    1.76591e-06    3.65331e+02    3.02033e-05    1.42771e-05    3.19665e+01    2.64280e-06    1.24925e-06    2.18809e+02    1.80898e-05    8.55103e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.03831e+03    5.30734e-02    1.23225e+02    3.08062e+01    7.32714e+01    1.28862e+03    2.38757e+03    7.68260e+01
  mc.p5.hnu.352.nodk            352        0.12390        0.35200        0.27227        0.00230        0.20171        0.00048        0.87187        0.02024      660.07448     1106.91868       69.69331     1209.00000    1.26272e+02    6.26014e+02    1.26272e+02    1.04731e-05    5.01123e-06    8.29403e-08    3.96859e-08    7.72274e+01    1.32183e+00    2.05107e+02    1.70116e-05    8.13986e-06    7.05833e+01    5.85420e-06    2.80116e-06    2.82928e+02    2.34662e-05    1.12283e-05    4.45754e+01    3.69710e-06    1.76902e-06    3.60745e+02    2.99203e-05    1.43165e-05    3.15225e+01    2.61448e-06    1.25100e-06    2.30375e+02    1.91073e-05    9.14262e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.73807e+02    2.53230e-04    1.22527e+02    3.06317e+01    8.25463e+01    1.25067e+03    2.35931e+03    3.76668e+01
  mc.p5.hnu.353.nodk            353        0.12461        0.35300        0.27011        0.00210        0.19137        0.00047        0.89123        0.02019      531.16049     1017.20736       67.87570     1068.00000    1.23313e+02    6.44369e+02    1.23313e+02    1.07801e-05    5.22356e-06    8.74210e-08    4.23602e-08    7.49955e+01    6.77276e-01    1.99142e+02    1.74092e-05    8.43572e-06    6.87456e+01    6.00980e-06    2.91208e-06    2.74966e+02    2.40378e-05    1.16476e-05    4.33097e+01    3.78618e-06    1.83461e-06    3.50784e+02    3.06659e-05    1.48593e-05    3.05763e+01    2.67301e-06    1.29522e-06    1.74879e+02    1.52881e-05    7.40790e-06    0.00000e+00    0.00000e+00    0.00000e+00    7.53706e+02    2.13847e-04    1.03471e+02    2.58678e+01    1.29677e+02    1.28846e+03    2.27548e+03    3.04467e+01
  mc.p5.hnu.354.nodk            354        0.12532        0.35400        0.26766        0.00210        0.19192        0.00047        0.90614        0.01933      483.85825     1031.14310       72.29384     1052.00000    1.30122e+02    6.78013e+02    1.30122e+02    1.13430e-05    5.56849e-06    8.71720e-08    4.27944e-08    7.91046e+01    2.63662e-01    2.09951e+02    1.83018e-05    8.98472e-06    7.26138e+01    6.32989e-06    3.10747e-06    2.89774e+02    2.52602e-05    1.24007e-05    4.55487e+01    3.97057e-06    1.94923e-06    3.69592e+02    3.22180e-05    1.58165e-05    3.22125e+01    2.80802e-06    1.37851e-06    1.51343e+02    1.31929e-05    6.47664e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.72527e+02    2.19747e-04    1.06326e+02    2.65814e+01    2.43297e+02    1.53306e+03    2.52927e+03    1.15337e+02
  mc.p5.hnu.355.nodk            355        0.12602        0.35500        0.26585        0.00210        0.19216        0.00047        0.91538        0.01919      462.00757     1025.25688       75.28166     1059.00000    1.34444e+02    6.99647e+02    1.34444e+02    1.17049e-05    5.82439e-06    8.70617e-08    4.33222e-08    8.18082e+01    4.12466e-01    2.17276e+02    1.89164e-05    9.41286e-06    7.49032e+01    6.52120e-06    3.24497e-06    2.99092e+02    2.60395e-05    1.29573e-05    4.71958e+01    4.10895e-06    2.04462e-06    3.81913e+02    3.32500e-05    1.65453e-05    3.33368e+01    2.90235e-06    1.44422e-06    1.68790e+02    1.46951e-05    7.31234e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.28542e+02    2.17245e-04    1.05115e+02    2.62788e+01    2.08246e+02    1.58627e+03    3.00686e+03    1.06018e+02
  mc.p5.hnu.356.nodk            356        0.12674        0.35600        0.26337        0.00210        0.19139        0.00047        0.90545        0.01946      432.62002      967.60003       74.75181     1064.00000    1.32707e+02    6.93371e+02    1.32707e+02    1.15999e-05    5.85367e-06    8.74100e-08    4.41097e-08    8.09656e+01    1.19063e+00    2.14537e+02    1.87526e-05    9.46314e-06    7.40276e+01    6.47075e-06    3.26534e-06    2.96361e+02    2.59049e-05    1.30724e-05    4.66853e+01    4.08076e-06    2.05927e-06    3.78181e+02    3.30568e-05    1.66814e-05    3.29897e+01    2.88362e-06    1.45516e-06    2.30700e+02    2.01655e-05    1.01761e-05    0.00000e+00    0.00000e+00    0.00000e+00    6.36463e+02    4.77964e-03    9.36250e+01    2.34062e+01    3.52767e+01    1.42754e+03    3.36314e+03    8.38263e+00
  mc.p5.hnu.357.nodk            357        0.12745        0.35700        0.25822        0.00210        0.18909        0.00047        0.87770        0.02144      462.93650      880.88633       76.97492     1066.00000    1.34925e+02    7.13542e+02    1.34925e+02    1.19374e-05    6.11227e-06    8.84742e-08    4.53013e-08    8.24986e+01    2.24384e+00    2.18758e+02    1.93544e-05    9.91000e-06    7.55455e+01    6.68382e-06    3.42230e-06    3.01577e+02    2.66818e-05    1.36618e-05    4.75161e+01    4.20394e-06    2.15254e-06    3.85402e+02    3.40981e-05    1.74592e-05    3.36503e+01    2.97718e-06    1.52440e-06    3.22786e+02    2.85582e-05    1.46226e-05    4.77181e+01    4.22182e-06    2.16169e-06    8.19255e+02    3.96135e-03    7.75961e+01    1.93990e+01    1.83150e+01    1.29730e+03    3.68019e+03    1.30802e+01
  mc.p5.hnu.358.nodk            358        0.12816        0.35800        0.25622        0.00210        0.18920        0.00047        0.89474        0.01924      379.32916      905.56187       79.75019     1050.00000    1.39753e+02    7.38669e+02    1.39753e+02    1.23577e-05    6.42388e-06    8.84253e-08    4.59658e-08    8.52388e+01    1.69451e+00    2.25579e+02    1.99469e-05    1.03689e-05    7.81066e+01    6.90660e-06    3.59023e-06    3.12413e+02    2.76252e-05    1.43603e-05    4.93108e+01    4.36032e-06    2.26661e-06    3.98230e+02    3.52136e-05    1.83050e-05    3.47433e+01    3.07219e-06    1.59700e-06    2.86162e+02    2.53040e-05    1.31537e-05    2.97219e+00    2.62817e-07    1.36619e-07    6.67785e+02    4.18639e-03    8.20042e+01    2.05011e+01    6.63831e+01    1.34009e+03    4.17119e+03    1.21330e+01
  mc.p5.hnu.359.nodk            359        0.12888        0.35900        0.25244        0.00210        0.18859        0.00047        0.89209        0.02040      455.01560      932.67659       86.42259     1021.00000    1.50188e+02    7.96388e+02    1.50188e+02    1.33234e-05    7.03552e-06    8.87114e-08    4.68449e-08    9.16599e+01    9.63599e-01    2.43019e+02    2.15586e-05    1.13842e-05    8.41807e+01    7.46779e-06    3.94343e-06    3.34837e+02    2.97039e-05    1.56854e-05    5.30181e+01    4.70332e-06    2.48363e-06    4.27660e+02    3.79384e-05    2.00337e-05    3.74516e+01    3.32238e-06    1.75441e-06    2.39992e+02    2.12900e-05    1.12424e-05    0.00000e+00    0.00000e+00    0.00000e+00    8.09505e+02    4.27509e-01    8.69886e+01    2.17471e+01    4.95325e+01    1.71220e+03    4.75345e+03    3.50124e+01
  mc.p5.hnu.360.nodk            360        0.12960        0.36000        0.24800        0.00190        0.17652        0.00046        0.90734        0.01995      376.51907      882.47953       83.82951      897.00000    1.45908e+02    8.26569e+02    1.45908e+02    1.38283e-05    7.42252e-06    9.47738e-08    5.08711e-08    8.89374e+01    1.63266e-01    2.35738e+02    2.23418e-05    1.19922e-05    8.14079e+01    7.71533e-06    4.14131e-06    3.25563e+02    3.08548e-05    1.65617e-05    5.13563e+01    4.86723e-06    2.61255e-06    4.15382e+02    3.93673e-05    2.11309e-05    3.63077e+01    3.44102e-06    1.84701e-06    1.61049e+02    1.52632e-05    8.19272e-06    0.00000e+00    0.00000e+00    0.00000e+00    6.28921e+02    3.82730e-01    7.78770e+01    1.94693e+01    6.67501e+01    1.78263e+03    4.32446e+03    1.26897e+02
  mc.p5.hnu.361.nodk            361        0.13032        0.36100        0.24385        0.00190        0.17498        0.00046        0.88285        0.02288      524.60315      883.65354       90.45428      875.00000    1.56044e+02    8.91778e+02    1.56044e+02    1.49192e-05    8.14563e-06    9.56091e-08    5.22009e-08    9.52136e+01   -9.08855e-02    2.51870e+02    2.40811e-05    1.31479e-05    8.72482e+01    8.34172e-06    4.55443e-06    3.48701e+02    3.33390e-05    1.82025e-05    5.51269e+01    5.27063e-06    2.87767e-06    4.44520e+02    4.25001e-05    2.32043e-05    3.90168e+01    3.73036e-06    2.03671e-06    1.48212e+02    1.41704e-05    7.73679e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.87162e+02    3.83749e-01    7.80844e+01    1.95211e+01    2.30965e+02    2.13725e+03    4.39821e+03    3.30399e+02
  mc.p5.hnu.362.nodk            362        0.13104        0.36200        0.23915        0.00190        0.17364        0.00045        0.88571        0.02236      459.72793      849.41574       90.84785      834.00000    1.56600e+02    9.01873e+02    1.56600e+02    1.50881e-05    8.38544e-06    9.63483e-08    5.35470e-08    9.54083e+01   -1.61576e-01    2.52425e+02    2.43207e-05    1.35166e-05    8.76335e+01    8.44334e-06    4.69251e-06    3.49254e+02    3.36501e-05    1.87015e-05    5.51510e+01    5.31371e-06    2.95317e-06    4.45071e+02    4.28818e-05    2.38322e-05    3.90712e+01    3.76444e-06    2.09215e-06    1.42225e+02    1.37031e-05    7.61572e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.12081e+02    1.68185e+00    7.21507e+01    1.80377e+01    4.10284e+02    2.17096e+03    4.43649e+03    2.31643e+02
  mc.p5.hnu.363.nodk            363        0.13177        0.36300        0.23457        0.00190        0.17208        0.00045        0.87330        0.02462      464.61924      764.62024       90.79611      842.00000    1.55572e+02    9.04061e+02    1.55572e+02    1.51247e-05    8.56308e-06    9.72198e-08    5.50425e-08    9.49134e+01    8.15267e-01    2.51401e+02    2.44412e-05    1.38377e-05    8.68277e+01    8.44137e-06    4.77921e-06    3.47227e+02    3.37573e-05    1.91122e-05    5.48040e+01    5.32803e-06    3.01655e-06    4.43047e+02    4.30730e-05    2.43864e-05    3.87657e+01    3.76879e-06    2.13376e-06    2.34253e+02    2.27740e-05    1.28939e-05    0.00000e+00    0.00000e+00    0.00000e+00    1.02924e+03    2.01062e+00    5.84644e+01    1.46161e+01    2.65290e+02    2.06829e+03    4.69954e+03    1.06479e+02
  mc.p5.hnu.364.nodk            364        0.13250        0.36400        0.22889        0.00190        0.16965        0.00045        0.91364        0.02122      335.62264      788.83194       88.80641      829.00000    1.52452e+02    8.98642e+02    1.52452e+02    1.50340e-05    8.67835e-06    9.86149e-08    5.69251e-08    9.31419e+01    4.31257e-01    2.46277e+02    2.42866e-05    1.40194e-05    8.52035e+01    8.40233e-06    4.85022e-06    3.41109e+02    3.36385e-05    1.94177e-05    5.38229e+01    5.30774e-06    3.06388e-06    4.34928e+02    4.28904e-05    2.47583e-05    3.80853e+01    3.75578e-06    2.16801e-06    1.93815e+02    1.91130e-05    1.10329e-05    0.00000e+00    0.00000e+00    0.00000e+00    5.92228e+02    2.13996e+00    6.22256e+01    1.55564e+01    8.18864e+01    2.01066e+03    5.04302e+03    7.88642e+01
  mc.p5.hnu.365.nodk            365        0.13322        0.36500        0.22261        0.00190        0.16743        0.00045        0.91163        0.02169      331.75772      765.58146       89.04317      864.00000    1.52867e+02    9.13014e+02    1.52867e+02    1.52745e-05    8.99791e-06    9.99203e-08    5.88612e-08    9.32431e+01    1.05551e+00    2.46693e+02    2.46496e-05    1.45206e-05    8.54641e+01    8.53960e-06    5.03052e-06    3.41524e+02    3.41252e-05    2.01025e-05    5.39829e+01    5.39399e-06    3.17750e-06    4.35342e+02    4.34995e-05    2.56247e-05    3.80689e+01    3.80386e-06    2.24078e-06    2.52746e+02    2.52545e-05    1.48769e-05    0.00000e+00    0.00000e+00    0.00000e+00    6.05510e+02    2.01567e+00    5.86115e+01    1.46529e+01    6.10621e+01    1.99460e+03    5.10792e+03    8.43162e+01
  mc.p5.hnu.366.nodk            366        0.13396        0.36600        0.21453        0.00170        0.15281        0.00043        0.91837        0.02212      273.36186      686.40322       87.01710      748.00000    1.49148e+02    9.76019e+02    1.49148e+02    1.63285e-05    9.82574e-06    1.09479e-07    6.58791e-08    9.08756e+01    6.77814e-01    2.40978e+02    2.63819e-05    1.58754e-05    8.31769e+01    9.10610e-06    5.47962e-06    3.32803e+02    3.64349e-05    2.19248e-05    5.24527e+01    5.74245e-06    3.45554e-06    4.24625e+02    4.64873e-05    2.79739e-05    3.70730e+01    4.05870e-06    2.44233e-06    2.11713e+02    2.31781e-05    1.39475e-05    0.00000e+00    0.00000e+00    0.00000e+00    5.06639e+02    2.34096e+00    4.71149e+01    1.17787e+01    9.31230e+01    1.95008e+03    4.80748e+03    1.53415e+02
  mc.p5.hnu.367.nodk            367        0.13469        0.36700        0.20830        0.00170        0.15029        0.00043        0.89552        0.02406      304.71935      649.85822       92.43242      706.00000    1.56917e+02    1.04411e+03    1.56917e+02    1.74677e-05    1.07489e-05    1.11319e-07    6.85009e-08    9.58833e+01    5.85522e-01    2.53744e+02    2.82464e-05    1.73817e-05    8.75801e+01    9.74929e-06    5.99932e-06    3.50570e+02    3.90249e-05    2.40143e-05    5.55190e+01    6.18030e-06    3.80310e-06    4.47391e+02    4.98029e-05    3.06467e-05    3.92386e+01    4.36799e-06    2.68788e-06    2.14407e+02    2.38675e-05    1.46871e-05    0.00000e+00    0.00000e+00    0.00000e+00    7.42715e+02    1.19249e+00    4.22316e+01    1.05579e+01    8.31199e+01    1.93759e+03    5.64339e+03    8.29614e+01
  mc.p5.hnu.368.nodk            368        0.13542        0.36800        0.19899        0.00170        0.14606        0.00042        0.90050        0.02360      299.14622      660.02293       95.10735      642.00000    1.62085e+02    1.10972e+03    1.62085e+02    1.85653e-05    1.16964e-05    1.14541e-07    7.21624e-08    9.85161e+01   -1.82944e-01    2.60909e+02    2.98847e-05    1.88278e-05    9.02389e+01    1.03360e-05    6.51186e-06    3.60738e+02    4.13192e-05    2.60317e-05    5.68625e+01    6.51308e-06    4.10334e-06    4.59554e+02    5.26377e-05    3.31625e-05    4.03124e+01    4.61742e-06    2.90904e-06    1.44934e+02    1.66008e-05    1.04588e-05    0.00000e+00    0.00000e+00    0.00000e+00    7.29600e+02    1.23009e+00    4.35630e+01    1.08908e+01    2.05211e+02    2.21872e+03    5.48181e+03    3.54381e+02
  mc.p5.hnu.369.nodk            369        0.13616        0.36900        0.19150        0.00170        0.14200        0.00042        0.92638        0.02355      250.50137      622.64200       82.75636      602.00000    1.41605e+02    9.97232e+02    1.41605e+02    1.66834e-05    1.07751e-05    1.17816e-07    7.60923e-08    8.64364e+01   -2.38811e-01    2.29441e+02    2.70319e-05    1.74587e-05    7.92264e+01    9.33417e-06    6.02852e-06    3.16261e+02    3.72607e-05    2.40650e-05    4.98078e+01    5.86817e-06    3.78999e-06    4.03077e+02    4.74890e-05    3.06710e-05    3.52556e+01    4.15369e-06    2.68268e-06    1.22905e+02    1.44802e-05    9.35211e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.27027e+02    3.99438e-01    3.87683e+01    9.69208e+00    2.14490e+02    1.84533e+03    4.14488e+03    1.68032e+02
  mc.p5.hnu.370.nodk            370        0.13690        0.37000        0.18159        0.00170        0.13705        0.00041        0.95238        0.02105      190.46099      624.33316       80.63918      562.00000    1.38606e+02    1.01134e+03    1.38606e+02    1.69194e-05    1.12182e-05    1.22069e-07    8.09364e-08    8.44216e+01   -7.38355e-01    2.23431e+02    2.72739e-05    1.80837e-05    7.70254e+01    9.40239e-06    6.23416e-06    3.09263e+02    3.77514e-05    2.50307e-05    4.86887e+01    5.94336e-06    3.94069e-06    3.94079e+02    4.81047e-05    3.18954e-05    3.44443e+01    4.20457e-06    2.78780e-06    8.94037e+01    1.09134e-05    7.23602e-06    0.00000e+00    0.00000e+00    0.00000e+00    2.61513e+02    8.66424e-03    3.89792e+01    9.74480e+00    3.97377e+02    1.85732e+03    3.68343e+03    2.54305e+02
  mc.p5.hnu.371.nodk            371        0.13764        0.37100        0.17207        0.00150        0.12348        0.00039        0.91406        0.02869      248.62561      502.43095       72.95867      477.00000    1.25187e+02    1.01380e+03    1.25187e+02    1.69605e-05    1.15631e-05    1.35481e-07    9.23662e-08    7.63243e+01   -3.33196e-01    2.02014e+02    2.73691e-05    1.86593e-05    6.99225e+01    9.47317e-06    6.45848e-06    2.79847e+02    3.79140e-05    2.58484e-05    4.38433e+01    5.93994e-06    4.04964e-06    3.56662e+02    4.83209e-05    3.29435e-05    3.09774e+01    4.19685e-06    2.86127e-06    1.02470e+02    1.38828e-05    9.46481e-06    0.00000e+00    0.00000e+00    0.00000e+00    4.44782e+02    5.61113e-03    2.52437e+01    6.31092e+00    4.46682e+02    1.49829e+03    2.72873e+03    1.72922e+02
  mc.p5.hnu.372.nodk            372        0.13838        0.37200        0.16242        0.00150        0.11832        0.00039        0.91228        0.03088      198.31147      416.00082       67.56237      458.00000    1.16160e+02    9.81781e+02    1.16160e+02    1.64249e-05    1.15347e-05    1.41400e-07    9.92999e-08    7.05739e+01    5.95109e-01    1.86985e+02    2.64395e-05    1.85675e-05    6.44436e+01    9.11229e-06    6.39924e-06    2.58815e+02    3.65963e-05    2.57003e-05    4.04310e+01    5.71693e-06    4.01479e-06    3.29628e+02    4.66093e-05    3.27320e-05    2.85687e+01    4.03961e-06    2.83687e-06    1.58655e+02    2.24338e-05    1.57544e-05    0.00000e+00    0.00000e+00    0.00000e+00    3.87752e+02    1.76772e-01    1.73057e+01    4.32642e+00    9.97686e+01    1.30739e+03    2.70903e+03    3.89286e+01
  mc.p5.hnu.373.nodk            373        0.13913        0.37300        0.15112        0.00150        0.11268        0.00038        0.93519        0.02838      152.25483      406.58705       62.67246      440.00000    1.07785e+02    9.56522e+02    1.07785e+02    1.60024e-05    1.15990e-05    1.48466e-07    1.07612e-07    6.58363e+01    5.07515e-01    1.74618e+02    2.59248e-05    1.87911e-05    5.99145e+01    8.89526e-06    6.44754e-06    2.41445e+02    3.58464e-05    2.59825e-05    3.76347e+01    5.58747e-06    4.04996e-06    3.08265e+02    4.57669e-05    3.31731e-05    2.66080e+01    3.95038e-06    2.86334e-06    1.42214e+02    2.11140e-05    1.53040e-05    0.00000e+00    0.00000e+00    0.00000e+00    2.40134e+02    1.68862e-01    1.65313e+01    4.13283e+00    3.85763e+01    1.17136e+03    2.44163e+03    1.53009e+01
  mc.p5.hnu.374.nodk            374        0.13988        0.37400        0.13918        0.00150        0.10541        0.00037        0.92473        0.03277      213.14559      412.03992       64.91223      400.00000    1.11911e+02    1.06170e+03    1.11911e+02    1.77620e-05    1.33183e-05    1.58715e-07    1.19007e-07    6.80120e+01   -1.77026e-01    1.80743e+02    2.86866e-05    2.15097e-05    6.22736e+01    9.88377e-06    7.41101e-06    2.49568e+02    3.96102e-05    2.97004e-05    3.91190e+01    6.20878e-06    4.65544e-06    3.18387e+02    5.05328e-05    3.78903e-05    2.75292e+01    4.36931e-06    3.27618e-06    1.00412e+02    1.59369e-05    1.19497e-05    0.00000e+00    0.00000e+00    0.00000e+00    3.41821e+02    1.58838e-06    1.69777e+01    4.24442e+00    2.75831e+02    1.40484e+03    1.97078e+03    1.99103e+02
  mc.p5.hnu.375.nodk            375        0.14062        0.37500        0.12469        0.00130        0.09007        0.00034        0.91892        0.03849      233.32102      364.67085       58.07053      319.00000    9.99616e+01    1.10978e+03    9.99616e+01    1.85663e-05    1.44388e-05    1.85735e-07    1.44443e-07    6.11298e+01   -7.47112e-01    1.61791e+02    3.00502e-05    2.33696e-05    5.56655e+01    1.03390e-05    8.04049e-06    2.23615e+02    4.15330e-05    3.22996e-05    3.49776e+01    6.49655e-06    5.05227e-06    2.86445e+02    5.32028e-05    4.13750e-05    2.46002e+01    4.56912e-06    3.55333e-06    6.42937e+01    1.19416e-05    9.28677e-06    0.00000e+00    0.00000e+00    0.00000e+00    3.52541e+02    1.24416e-06    1.32985e+01    3.32462e+00    4.18964e+02    1.24498e+03    1.03300e+03    3.06079e+02
  mc.p5.hnu.376.nodk            376        0.14138        0.37600        0.10959        0.00130        0.08028        0.00033        0.95385        0.03394      106.78426      290.42111       46.50141      263.00000    8.11447e+01    1.01082e+03    8.11447e+01    1.69107e-05    1.36811e-05    2.08402e-07    1.68601e-07    4.95258e+01   -5.53674e-01    1.30970e+02    2.72944e-05    2.20817e-05    4.47785e+01    9.33193e-06    7.54971e-06    1.81804e+02    3.78883e-05    3.06524e-05    2.81641e+01    5.86947e-06    4.74851e-06    2.31612e+02    4.82686e-05    3.90502e-05    1.96553e+01    4.09620e-06    3.31391e-06    5.82083e+01    1.21307e-05    9.81400e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.33390e+02    2.26474e-01    8.43444e+00    2.10861e+00    1.54664e+02    9.06297e+02    8.52080e+02    1.05180e+02
  mc.p5.hnu.377.nodk            377        0.14213        0.37700        0.09306        0.00130        0.07028        0.00031        0.94000        0.04371      128.07876      243.39671       44.33602      226.00000    7.70086e+01    1.09571e+03    7.70086e+01    1.83310e-05    1.54821e-05    2.38038e-07    2.01044e-07    4.70008e+01   -3.70136e-01    1.24843e+02    2.97173e-05    2.50989e-05    4.26752e+01    1.01583e-05    8.57959e-06    1.72669e+02    4.11017e-05    3.47141e-05    2.66562e+01    6.34519e-06    5.35908e-06    2.20486e+02    5.24840e-05    4.43274e-05    1.86311e+01    4.43490e-06    3.74567e-06    6.16481e+01    1.46746e-05    1.23940e-05    0.00000e+00    0.00000e+00    0.00000e+00    1.72429e+02    1.16004e-01    5.92420e+00    1.48105e+00    9.69298e+01    8.80917e+02    6.90658e+02    1.17228e+02
  mc.p5.hnu.378.nodk            378        0.14288        0.37800        0.07658        0.00130        0.05906        0.00028        0.85714        0.06537      184.65332      178.17991       38.82715      190.00000    6.74487e+01    1.14202e+03    6.74487e+01    1.91056e-05    1.69166e-05    2.83262e-07    2.50806e-07    4.10576e+01    2.87890e-01    1.09285e+02    3.09563e-05    2.74094e-05    3.73034e+01    1.05666e-05    9.35593e-06    1.51110e+02    4.28037e-05    3.78994e-05    2.32155e+01    6.57607e-06    5.82260e-06    1.92925e+02    5.46482e-05    4.83868e-05    1.61559e+01    4.57635e-06    4.05200e-06    7.96946e+01    2.25744e-05    1.99879e-05    0.00000e+00    0.00000e+00    0.00000e+00    3.82164e+02    6.21674e-02    3.17481e+00    7.93702e-01    6.40530e+01    6.55040e+02    3.33744e+02    6.85174e+01
